lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-16,Chickahominy,142,6,154,7,0.04225,0.04545,0.04225,Goochland,51075
2020-08-16,Chickahominy,142,6,154,7,0.04225,0.04545,0.04225,Hanover,51085
2020-08-16,Chickahominy,142,6,154,7,0.04225,0.04545,0.04225,New Kent,51127
2020-08-16,Chesterfield,402,30,445,43,0.07463,0.09663,0.07463,Chesterfield,51041
2020-08-16,Chesterfield,402,30,445,43,0.07463,0.09663,0.07463,Colonial Heights,51570
2020-08-16,Chesterfield,402,30,445,43,0.07463,0.09663,0.07463,Powhatan,51145
2020-08-16,Chesapeake,311,21,322,21,0.06752,0.06522,0.06752,Chesapeake,51550
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.08595,Amherst,51009
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.08595,Appomattox,51011
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.08595,Bedford,51019
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.08595,Campbell,51031
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.08595,Lynchburg,51680
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Augusta,51015
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Bath,51017
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Buena Vista City,51530
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Harrisonburg,51660
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Highland,51091
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Lexington,51678
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Rockbridge,51163
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Rockingham,51165
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Staunton,51790
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04984,Waynesboro,51820
2020-08-16,Arlington,375,26,397,27,0.06933,0.06801,0.06933,Arlington,51013
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Alleghany,51005
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Botetourt,51023
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Covington,51580
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Craig,51045
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Roanoke County,51161
2020-08-16,Alleghany,123,8,139,9,0.06504,0.06475,0.06504,Salem,51775
2020-08-16,Alexandria,328,17,341,18,0.05183,0.05279,0.05925,Alexandria,51510
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Clarke,51043
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Frederick,51069
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Page,51139
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Shenandoah,51171
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Warren,51187
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.04255,Winchester,51840
2020-08-16,Loudoun,436,33,472,35,0.07569,0.07415,0.07569,Loudoun,51107
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.0814,Franklin County,51067
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.0814,Henry,51089
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.0814,Martinsville,51690
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.0814,Patrick,51141
2020-08-16,New River,885,5,899,5,0.00565,0.00556,0.00565,Floyd,51063
2020-08-16,New River,885,5,899,5,0.00565,0.00556,0.00565,Giles,51071
2020-08-16,New River,885,5,899,5,0.00565,0.00556,0.00565,Montgomery,51121
2020-08-16,New River,885,5,899,5,0.00565,0.00556,0.00565,Pulaski,51155
2020-08-16,New River,885,5,899,5,0.00565,0.00556,0.00565,Radford,51750
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.14058,Franklin City,51620
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.14058,Isle of Wight,51093
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.14058,Southampton,51175
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.14058,Suffolk,51800
2020-08-16,Virginia Beach,809,34,834,38,0.04203,0.04556,0.04203,Virginia Beach,51810
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Essex,51057
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Gloucester,51073
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,King and Queen,51097
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,King William,51101
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Lancaster,51103
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Mathews,51115
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Middlesex,51119
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Northumberland,51133
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Richmond County,51159
2020-08-16,Three Rivers,130,4,135,4,0.03077,0.02963,0.03077,Westmoreland,51193
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Albemarle,51003
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Charlottesville,51540
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Fluvanna,51065
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Greene,51079
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Louisa,51109
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06272,Nelson,51125
2020-08-16,Southside,146,9,149,9,0.06164,0.0604,0.06164,Brunswick,51025
2020-08-16,Southside,146,9,149,9,0.06164,0.0604,0.06164,Halifax,51083
2020-08-16,Southside,146,9,149,9,0.06164,0.0604,0.06164,Mecklenburg,51117
2020-08-16,Roanoke,173,14,188,14,0.08092,0.07447,0.08092,Roanoke City,51770
2020-08-16,Richmond,430,15,443,17,0.03488,0.03837,0.03488,Richmond City,51760
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Bland,51021
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Bristol,51520
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Carroll,51035
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Galax,51640
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Grayson,51077
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Smyth,51173
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Washington,51191
2020-08-16,Mount Rogers,233,21,235,21,0.09013,0.08936,0.09013,Wythe,51197
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.08934,Caroline,51033
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.08934,Fredericksburg,51630
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.08934,King George,51099
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.08934,Spotsylvania,51177
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.08934,Stafford,51179
2020-08-16,Prince William,632,59,662,62,0.09335,0.09366,0.09335,Manassas City,51683
2020-08-16,Prince William,632,59,662,62,0.09335,0.09366,0.09335,Manassas Park,51685
2020-08-16,Prince William,632,59,662,62,0.09335,0.09366,0.09335,Prince William,51153
2020-08-16,Portsmouth,187,22,189,23,0.11765,0.12169,0.11765,Portsmouth,51740
2020-08-16,Pittsylvania-Danville,166,17,168,17,0.10241,0.10119,0.10241,Danville,51590
2020-08-16,Pittsylvania-Danville,166,17,168,17,0.10241,0.10119,0.10241,Pittsylvania,51143
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Amelia,51007
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Buckingham,51029
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Charlotte,51037
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Cumberland,51049
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Lunenburg,51111
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Nottoway,51135
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.06202,Prince Edward,51147
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.06576,James City,51095
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.06576,Newport News,51700
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.06576,Poquoson,51735
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.06576,Williamsburg,51830
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.06576,York,51199
2020-08-16,Norfolk,330,26,337,27,0.07879,0.08012,0.07879,Norfolk,51710
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.05882,Culpeper,51047
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.05882,Fauquier,51061
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.05882,Madison,51113
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.05882,Orange,51137
2020-08-16,Rappahannock Rapidan,238,14,246,16,0.05882,0.06504,0.05882,Rappahannock,51157
2020-08-17,Henrico,620,37,629,42,0.05968,0.06677,0.05243,Henrico,51087
2020-08-17,Hampton,192,18,192,18,0.09375,0.09375,0.07484,Hampton,51650
2020-08-17,Fairfax,1532,94,1579,98,0.06136,0.06206,0.05879,Fairfax,51059
2020-08-17,Fairfax,1532,94,1579,98,0.06136,0.06206,0.05879,Fairfax City,51600
2020-08-17,Fairfax,1532,94,1579,98,0.06136,0.06206,0.05879,Falls Church,51610
2020-08-17,Eastern Shore,27,0,27,0,0.0,0.0,0.01389,Accomack,51001
2020-08-17,Eastern Shore,27,0,27,0,0.0,0.0,0.01389,Northampton,51131
2020-08-17,Cumberland Plateau,35,2,35,2,0.05714,0.05714,0.06104,Buchanan,51027
2020-08-17,Cumberland Plateau,35,2,35,2,0.05714,0.05714,0.06104,Dickenson,51051
2020-08-17,Cumberland Plateau,35,2,35,2,0.05714,0.05714,0.06104,Russell,51167
2020-08-17,Cumberland Plateau,35,2,35,2,0.05714,0.05714,0.06104,Tazewell,51185
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Dinwiddie,51053
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Emporia,51595
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Greensville,51081
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Hopewell,51670
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Petersburg,51730
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Prince George,51149
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Surry,51181
2020-08-17,Crater,225,21,226,21,0.09333,0.09292,0.09995,Sussex,51183
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.03098,Charles City,51036
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.03098,Goochland,51075
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.03098,Hanover,51085
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.03098,New Kent,51127
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Augusta,51015
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Bath,51017
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Buena Vista City,51530
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Harrisonburg,51660
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Highland,51091
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Lexington,51678
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Rockbridge,51163
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Rockingham,51165
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Staunton,51790
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.05433,Waynesboro,51820
2020-08-17,Chesapeake,405,52,406,52,0.1284,0.12808,0.09796,Chesapeake,51550
2020-08-17,Central Virginia,153,22,157,22,0.14379,0.14013,0.11487,Amherst,51009
2020-08-17,Central Virginia,153,22,157,22,0.14379,0.14013,0.11487,Appomattox,51011
2020-08-17,Central Virginia,153,22,157,22,0.14379,0.14013,0.11487,Bedford,51019
2020-08-17,Central Virginia,153,22,157,22,0.14379,0.14013,0.11487,Campbell,51031
2020-08-17,Central Virginia,153,22,157,22,0.14379,0.14013,0.11487,Lynchburg,51680
2020-08-17,Arlington,329,20,334,21,0.06079,0.06287,0.06506,Arlington,51013
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Alleghany,51005
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Botetourt,51023
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Covington,51580
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Craig,51045
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Roanoke County,51161
2020-08-17,Alleghany,42,3,56,4,0.07143,0.07143,0.06823,Salem,51775
2020-08-17,Alexandria,311,14,316,16,0.04502,0.05063,0.05451,Alexandria,51510
2020-08-17,Lenowisco,53,6,54,7,0.11321,0.12963,0.08561,Lee,51105
2020-08-17,Lenowisco,53,6,54,7,0.11321,0.12963,0.08561,Norton,51720
2020-08-17,Lenowisco,53,6,54,7,0.11321,0.12963,0.08561,Scott,51169
2020-08-17,Lenowisco,53,6,54,7,0.11321,0.12963,0.08561,Wise,51195
2020-08-17,Chesterfield,483,30,488,34,0.06211,0.06967,0.06837,Chesterfield,51041
2020-08-17,Chesterfield,483,30,488,34,0.06211,0.06967,0.06837,Colonial Heights,51570
2020-08-17,Chesterfield,483,30,488,34,0.06211,0.06967,0.06837,Powhatan,51145
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Clarke,51043
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Frederick,51069
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Page,51139
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Shenandoah,51171
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Warren,51187
2020-08-17,Lord Fairfax,216,13,218,14,0.06019,0.06422,0.05137,Winchester,51840
2020-08-17,Loudoun,448,33,467,38,0.07366,0.08137,0.07467,Loudoun,51107
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.15912,Franklin County,51067
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.15912,Henry,51089
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.15912,Martinsville,51690
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.15912,Patrick,51141
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Bland,51021
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Bristol,51520
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Carroll,51035
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Galax,51640
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Grayson,51077
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Smyth,51173
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Washington,51191
2020-08-17,Mount Rogers,82,6,89,11,0.07317,0.1236,0.08165,Wythe,51197
2020-08-17,Western Tidewater,317,38,317,38,0.11987,0.11987,0.13023,Franklin City,51620
2020-08-17,Western Tidewater,317,38,317,38,0.11987,0.11987,0.13023,Isle of Wight,51093
2020-08-17,Western Tidewater,317,38,317,38,0.11987,0.11987,0.13023,Southampton,51175
2020-08-17,Western Tidewater,317,38,317,38,0.11987,0.11987,0.13023,Suffolk,51800
2020-08-17,Virginia Beach,658,61,664,61,0.09271,0.09187,0.06737,Virginia Beach,51810
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Essex,51057
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Gloucester,51073
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,King and Queen,51097
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,King William,51101
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Lancaster,51103
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Mathews,51115
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Middlesex,51119
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Northumberland,51133
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Richmond County,51159
2020-08-17,Three Rivers,150,3,155,5,0.02,0.03226,0.02538,Westmoreland,51193
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Albemarle,51003
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Charlottesville,51540
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Fluvanna,51065
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Greene,51079
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Louisa,51109
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.05322,Nelson,51125
2020-08-17,Roanoke,657,16,672,18,0.02435,0.02679,0.05264,Roanoke City,51770
2020-08-17,Richmond,554,21,557,24,0.03791,0.04309,0.03639,Richmond City,51760
2020-08-17,Rappahannock Rapidan,176,13,183,19,0.07386,0.10383,0.06634,Culpeper,51047
2020-08-17,Rappahannock Rapidan,176,13,183,19,0.07386,0.10383,0.06634,Fauquier,51061
2020-08-17,Rappahannock Rapidan,176,13,183,19,0.07386,0.10383,0.06634,Madison,51113
2020-08-17,Rappahannock Rapidan,176,13,183,19,0.07386,0.10383,0.06634,Orange,51137
2020-08-17,Rappahannock Rapidan,176,13,183,19,0.07386,0.10383,0.06634,Rappahannock,51157
2020-08-17,Southside,91,8,91,8,0.08791,0.08791,0.07478,Brunswick,51025
2020-08-17,Southside,91,8,91,8,0.08791,0.08791,0.07478,Halifax,51083
2020-08-17,Southside,91,8,91,8,0.08791,0.08791,0.07478,Mecklenburg,51117
2020-08-17,Prince William,628,55,649,67,0.08758,0.10324,0.09047,Manassas City,51683
2020-08-17,Prince William,628,55,649,67,0.08758,0.10324,0.09047,Manassas Park,51685
2020-08-17,Prince William,628,55,649,67,0.08758,0.10324,0.09047,Prince William,51153
2020-08-17,Portsmouth,190,25,192,25,0.13158,0.13021,0.12462,Portsmouth,51740
2020-08-17,Pittsylvania-Danville,65,12,65,12,0.18462,0.18462,0.14352,Danville,51590
2020-08-17,Pittsylvania-Danville,65,12,65,12,0.18462,0.18462,0.14352,Pittsylvania,51143
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Amelia,51007
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Buckingham,51029
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Charlotte,51037
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Cumberland,51049
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Lunenburg,51111
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Nottoway,51135
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.0431,Prince Edward,51147
2020-08-17,Peninsula,383,38,386,38,0.09922,0.09845,0.08249,James City,51095
2020-08-17,Peninsula,383,38,386,38,0.09922,0.09845,0.08249,Newport News,51700
2020-08-17,Peninsula,383,38,386,38,0.09922,0.09845,0.08249,Poquoson,51735
2020-08-17,Peninsula,383,38,386,38,0.09922,0.09845,0.08249,Williamsburg,51830
2020-08-17,Peninsula,383,38,386,38,0.09922,0.09845,0.08249,York,51199
2020-08-17,Norfolk,388,36,390,36,0.09278,0.09231,0.08579,Norfolk,51710
2020-08-17,New River,1018,4,1032,6,0.00393,0.00581,0.00479,Floyd,51063
2020-08-17,New River,1018,4,1032,6,0.00393,0.00581,0.00479,Giles,51071
2020-08-17,New River,1018,4,1032,6,0.00393,0.00581,0.00479,Montgomery,51121
2020-08-17,New River,1018,4,1032,6,0.00393,0.00581,0.00479,Pulaski,51155
2020-08-17,New River,1018,4,1032,6,0.00393,0.00581,0.00479,Radford,51750
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.0868,Caroline,51033
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.0868,Fredericksburg,51630
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.0868,King George,51099
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.0868,Spotsylvania,51177
2020-08-17,Rappahannock,356,30,366,32,0.08427,0.08743,0.0868,Stafford,51179
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04514,Buchanan,51027
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04514,Dickenson,51051
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04514,Russell,51167
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04514,Tazewell,51185
2020-08-18,Lenowisco,124,5,134,8,0.04032,0.0597,0.07052,Lee,51105
2020-08-18,Lenowisco,124,5,134,8,0.04032,0.0597,0.07052,Norton,51720
2020-08-18,Lenowisco,124,5,134,8,0.04032,0.0597,0.07052,Scott,51169
2020-08-18,Lenowisco,124,5,134,8,0.04032,0.0597,0.07052,Wise,51195
2020-08-18,Henrico,377,19,387,23,0.0504,0.05943,0.05176,Henrico,51087
2020-08-18,Hampton,106,9,110,11,0.08491,0.1,0.0782,Hampton,51650
2020-08-18,Fairfax,1467,68,1599,84,0.04635,0.05253,0.05464,Fairfax,51059
2020-08-18,Fairfax,1467,68,1599,84,0.04635,0.05253,0.05464,Fairfax City,51600
2020-08-18,Fairfax,1467,68,1599,84,0.04635,0.05253,0.05464,Falls Church,51610
2020-08-18,Eastern Shore,127,6,127,6,0.04724,0.04724,0.02501,Accomack,51001
2020-08-18,Eastern Shore,127,6,127,6,0.04724,0.04724,0.02501,Northampton,51131
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Dinwiddie,51053
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Emporia,51595
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Greensville,51081
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Hopewell,51670
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Petersburg,51730
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Prince George,51149
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Surry,51181
2020-08-18,Crater,219,21,220,21,0.09589,0.09545,0.0986,Sussex,51183
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Clarke,51043
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Frederick,51069
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Page,51139
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Shenandoah,51171
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Warren,51187
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.0496,Winchester,51840
2020-08-18,Chesterfield,404,28,412,33,0.06931,0.0801,0.06868,Chesterfield,51041
2020-08-18,Chesterfield,404,28,412,33,0.06931,0.0801,0.06868,Colonial Heights,51570
2020-08-18,Chesterfield,404,28,412,33,0.06931,0.0801,0.06868,Powhatan,51145
2020-08-18,Chesapeake,249,34,265,34,0.13655,0.1283,0.11082,Chesapeake,51550
2020-08-18,Central Virginia,260,37,260,37,0.14231,0.14231,0.12402,Amherst,51009
2020-08-18,Central Virginia,260,37,260,37,0.14231,0.14231,0.12402,Appomattox,51011
