lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-01,Cumberland Plateau,87,6,89,6,0.06897,0.06742,0.06897,Tazewell,51185
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Dinwiddie,51053
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Emporia,51595
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Greensville,51081
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Hopewell,51670
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Petersburg,51730
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Prince George,51149
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Surry,51181
2020-08-01,Crater,300,26,308,29,0.08667,0.09416,0.08667,Sussex,51183
2020-08-01,Chickahominy,192,5,205,5,0.02604,0.02439,0.02604,Charles City,51036
2020-08-01,Chickahominy,192,5,205,5,0.02604,0.02439,0.02604,Goochland,51075
2020-08-01,Chickahominy,192,5,205,5,0.02604,0.02439,0.02604,Hanover,51085
2020-08-01,Chickahominy,192,5,205,5,0.02604,0.02439,0.02604,New Kent,51127
2020-08-01,Chesterfield,584,48,632,56,0.08219,0.08861,0.08219,Chesterfield,51041
2020-08-01,Chesterfield,584,48,632,56,0.08219,0.08861,0.08219,Colonial Heights,51570
2020-08-01,Chesterfield,584,48,632,56,0.08219,0.08861,0.08219,Powhatan,51145
2020-08-01,Chesapeake,544,66,558,67,0.12132,0.12007,0.12132,Chesapeake,51550
2020-08-01,Central Virginia,571,26,579,26,0.04553,0.04491,0.04553,Amherst,51009
2020-08-01,Central Virginia,571,26,579,26,0.04553,0.04491,0.04553,Appomattox,51011
2020-08-01,Central Virginia,571,26,579,26,0.04553,0.04491,0.04553,Bedford,51019
2020-08-01,Central Virginia,571,26,579,26,0.04553,0.04491,0.04553,Campbell,51031
2020-08-01,Central Virginia,571,26,579,26,0.04553,0.04491,0.04553,Lynchburg,51680
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Augusta,51015
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Bath,51017
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Buena Vista City,51530
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Harrisonburg,51660
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Highland,51091
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Lexington,51678
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Rockbridge,51163
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Rockingham,51165
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Staunton,51790
2020-08-01,Central Shenandoah,338,10,345,11,0.02959,0.03188,0.02959,Waynesboro,51820
2020-08-01,Arlington,440,18,475,22,0.04091,0.04632,0.04091,Arlington,51013
2020-08-01,Alexandria,268,11,294,13,0.04104,0.04422,0.05716,Alexandria,51510
2020-08-01,Loudoun,535,27,597,36,0.05047,0.0603,0.05047,Loudoun,51107
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Bland,51021
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Bristol,51520
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Carroll,51035
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Galax,51640
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Grayson,51077
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Smyth,51173
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Washington,51191
2020-08-01,Mount Rogers,291,18,297,20,0.06186,0.06734,0.06186,Wythe,51197
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Alleghany,51005
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Botetourt,51023
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Covington,51580
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Craig,51045
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Roanoke County,51161
2020-08-01,Alleghany,119,1,131,2,0.0084,0.01527,0.0084,Salem,51775
2020-08-01,Norfolk,524,47,529,47,0.08969,0.08885,0.08969,Norfolk,51710
2020-08-01,West Piedmont,97,21,100,22,0.21649,0.22,0.21649,Franklin County,51067
2020-08-01,West Piedmont,97,21,100,22,0.21649,0.22,0.21649,Henry,51089
2020-08-01,West Piedmont,97,21,100,22,0.21649,0.22,0.21649,Martinsville,51690
2020-08-01,West Piedmont,97,21,100,22,0.21649,0.22,0.21649,Patrick,51141
2020-08-01,Western Tidewater,282,30,287,31,0.10638,0.10801,0.10638,Franklin City,51620
2020-08-01,Western Tidewater,282,30,287,31,0.10638,0.10801,0.10638,Isle of Wight,51093
2020-08-01,Western Tidewater,282,30,287,31,0.10638,0.10801,0.10638,Southampton,51175
2020-08-01,Western Tidewater,282,30,287,31,0.10638,0.10801,0.10638,Suffolk,51800
2020-08-01,Virginia Beach,927,93,959,95,0.10032,0.09906,0.10032,Virginia Beach,51810
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Essex,51057
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Gloucester,51073
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,King and Queen,51097
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,King William,51101
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Lancaster,51103
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Mathews,51115
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Middlesex,51119
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Northumberland,51133
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Richmond County,51159
2020-08-01,Three Rivers,154,7,163,8,0.04545,0.04908,0.04545,Westmoreland,51193
2020-08-01,New River,125,5,132,5,0.04,0.03788,0.04,Floyd,51063
2020-08-01,New River,125,5,132,5,0.04,0.03788,0.04,Giles,51071
2020-08-01,New River,125,5,132,5,0.04,0.03788,0.04,Montgomery,51121
2020-08-01,New River,125,5,132,5,0.04,0.03788,0.04,Pulaski,51155
2020-08-01,New River,125,5,132,5,0.04,0.03788,0.04,Radford,51750
2020-08-01,Southside,128,7,132,7,0.05469,0.05303,0.05469,Brunswick,51025
2020-08-01,Southside,128,7,132,7,0.05469,0.05303,0.05469,Halifax,51083
2020-08-01,Southside,128,7,132,7,0.05469,0.05303,0.05469,Mecklenburg,51117
2020-08-01,Roanoke,215,14,215,14,0.06512,0.06512,0.06512,Roanoke City,51770
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Albemarle,51003
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Charlottesville,51540
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Fluvanna,51065
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Greene,51079
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Louisa,51109
2020-08-01,Thomas Jefferson,580,20,589,20,0.03448,0.03396,0.03448,Nelson,51125
2020-08-01,Rappahannock Rapidan,185,12,204,21,0.06486,0.10294,0.06486,Culpeper,51047
2020-08-01,Rappahannock Rapidan,185,12,204,21,0.06486,0.10294,0.06486,Fauquier,51061
2020-08-01,Rappahannock Rapidan,185,12,204,21,0.06486,0.10294,0.06486,Madison,51113
2020-08-01,Rappahannock Rapidan,185,12,204,21,0.06486,0.10294,0.06486,Orange,51137
2020-08-01,Rappahannock Rapidan,185,12,204,21,0.06486,0.10294,0.06486,Rappahannock,51157
2020-08-01,Rappahannock,459,26,489,30,0.05664,0.06135,0.05664,Caroline,51033
2020-08-01,Rappahannock,459,26,489,30,0.05664,0.06135,0.05664,Fredericksburg,51630
2020-08-01,Rappahannock,459,26,489,30,0.05664,0.06135,0.05664,King George,51099
2020-08-01,Rappahannock,459,26,489,30,0.05664,0.06135,0.05664,Spotsylvania,51177
2020-08-01,Rappahannock,459,26,489,30,0.05664,0.06135,0.05664,Stafford,51179
2020-08-01,Prince William,758,70,817,83,0.09235,0.10159,0.09235,Manassas City,51683
2020-08-01,Prince William,758,70,817,83,0.09235,0.10159,0.09235,Manassas Park,51685
2020-08-01,Prince William,758,70,817,83,0.09235,0.10159,0.09235,Prince William,51153
2020-08-01,Portsmouth,357,49,366,51,0.13725,0.13934,0.13725,Portsmouth,51740
2020-08-01,Pittsylvania-Danville,161,19,167,20,0.11801,0.11976,0.11801,Danville,51590
2020-08-01,Pittsylvania-Danville,161,19,167,20,0.11801,0.11976,0.11801,Pittsylvania,51143
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Amelia,51007
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Buckingham,51029
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Charlotte,51037
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Cumberland,51049
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Lunenburg,51111
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Nottoway,51135
2020-08-01,Piedmont,125,5,131,5,0.04,0.03817,0.04,Prince Edward,51147
2020-08-01,Peninsula,794,50,811,50,0.06297,0.06165,0.06297,James City,51095
2020-08-01,Peninsula,794,50,811,50,0.06297,0.06165,0.06297,Newport News,51700
2020-08-01,Peninsula,794,50,811,50,0.06297,0.06165,0.06297,Poquoson,51735
2020-08-01,Peninsula,794,50,811,50,0.06297,0.06165,0.06297,Williamsburg,51830
2020-08-01,Peninsula,794,50,811,50,0.06297,0.06165,0.06297,York,51199
2020-08-01,Richmond,422,20,435,21,0.04739,0.04828,0.04739,Richmond City,51760
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Amelia,51007
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Buckingham,51029
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Charlotte,51037
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Cumberland,51049
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Lunenburg,51111
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Nottoway,51135
2020-08-02,Piedmont,73,3,77,3,0.0411,0.03896,0.04055,Prince Edward,51147
2020-08-02,Pittsylvania-Danville,210,14,213,14,0.06667,0.06573,0.09234,Danville,51590
2020-08-02,Pittsylvania-Danville,210,14,213,14,0.06667,0.06573,0.09234,Pittsylvania,51143
2020-08-02,Portsmouth,361,45,362,45,0.12465,0.12431,0.13095,Portsmouth,51740
2020-08-02,Prince William,797,72,827,75,0.09034,0.09069,0.09135,Manassas City,51683
2020-08-02,Prince William,797,72,827,75,0.09034,0.09069,0.09135,Manassas Park,51685
2020-08-02,Prince William,797,72,827,75,0.09034,0.09069,0.09135,Prince William,51153
2020-08-02,Rappahannock,437,31,458,32,0.07094,0.06987,0.06379,Caroline,51033
2020-08-02,Rappahannock,437,31,458,32,0.07094,0.06987,0.06379,Fredericksburg,51630
2020-08-02,Rappahannock,437,31,458,32,0.07094,0.06987,0.06379,King George,51099
2020-08-02,Rappahannock,437,31,458,32,0.07094,0.06987,0.06379,Spotsylvania,51177
2020-08-02,Rappahannock,437,31,458,32,0.07094,0.06987,0.06379,Stafford,51179
2020-08-02,Rappahannock Rapidan,205,9,214,12,0.0439,0.05607,0.05438,Culpeper,51047
2020-08-02,Rappahannock Rapidan,205,9,214,12,0.0439,0.05607,0.05438,Fauquier,51061
2020-08-02,Rappahannock Rapidan,205,9,214,12,0.0439,0.05607,0.05438,Madison,51113
2020-08-02,Rappahannock Rapidan,205,9,214,12,0.0439,0.05607,0.05438,Orange,51137
2020-08-02,Rappahannock Rapidan,205,9,214,12,0.0439,0.05607,0.05438,Rappahannock,51157
2020-08-02,West Piedmont,155,18,161,19,0.11613,0.11801,0.16631,Franklin County,51067
2020-08-02,West Piedmont,155,18,161,19,0.11613,0.11801,0.16631,Henry,51089
2020-08-02,West Piedmont,155,18,161,19,0.11613,0.11801,0.16631,Martinsville,51690
2020-08-02,West Piedmont,155,18,161,19,0.11613,0.11801,0.16631,Patrick,51141
2020-08-02,Roanoke,331,15,354,17,0.04532,0.04802,0.05522,Roanoke City,51770
2020-08-02,Southside,76,6,76,6,0.07895,0.07895,0.06682,Brunswick,51025
2020-08-02,Southside,76,6,76,6,0.07895,0.07895,0.06682,Halifax,51083
2020-08-02,Southside,76,6,76,6,0.07895,0.07895,0.06682,Mecklenburg,51117
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Albemarle,51003
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Charlottesville,51540
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Fluvanna,51065
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Greene,51079
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Louisa,51109
2020-08-02,Thomas Jefferson,356,24,365,24,0.06742,0.06575,0.05095,Nelson,51125
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Essex,51057
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Gloucester,51073
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,King and Queen,51097
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,King William,51101
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Lancaster,51103
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Mathews,51115
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Middlesex,51119
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Northumberland,51133
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Richmond County,51159
2020-08-02,Three Rivers,189,12,193,12,0.06349,0.06218,0.05447,Westmoreland,51193
2020-08-02,Virginia Beach,1090,82,1113,84,0.07523,0.07547,0.08778,Virginia Beach,51810
2020-08-02,Western Tidewater,349,56,356,57,0.16046,0.16011,0.13342,Franklin City,51620
2020-08-02,Western Tidewater,349,56,356,57,0.16046,0.16011,0.13342,Isle of Wight,51093
2020-08-02,Western Tidewater,349,56,356,57,0.16046,0.16011,0.13342,Southampton,51175
2020-08-02,Western Tidewater,349,56,356,57,0.16046,0.16011,0.13342,Suffolk,51800
2020-08-02,Peninsula,586,49,603,50,0.08362,0.08292,0.07329,James City,51095
2020-08-02,Peninsula,586,49,603,50,0.08362,0.08292,0.07329,Newport News,51700
2020-08-02,Peninsula,586,49,603,50,0.08362,0.08292,0.07329,Poquoson,51735
2020-08-02,Peninsula,586,49,603,50,0.08362,0.08292,0.07329,Williamsburg,51830
2020-08-02,Peninsula,586,49,603,50,0.08362,0.08292,0.07329,York,51199
2020-08-02,Richmond,174,16,186,17,0.09195,0.0914,0.06967,Richmond City,51760
2020-08-02,Norfolk,602,68,609,68,0.11296,0.11166,0.10132,Norfolk,51710
2020-08-02,Fairfax,1570,83,1700,98,0.05287,0.05765,0.05153,Fairfax,51059
2020-08-02,Fairfax,1570,83,1700,98,0.05287,0.05765,0.05153,Fairfax City,51600
2020-08-02,Fairfax,1570,83,1700,98,0.05287,0.05765,0.05153,Falls Church,51610
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Bland,51021
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Bristol,51520
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Carroll,51035
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Galax,51640
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Grayson,51077
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Smyth,51173
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Washington,51191
2020-08-02,Mount Rogers,200,18,204,18,0.09,0.08824,0.07593,Wythe,51197
2020-08-02,Arlington,516,22,541,23,0.04264,0.04251,0.04177,Arlington,51013
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Augusta,51015
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Bath,51017
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Buena Vista City,51530
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Harrisonburg,51660
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Highland,51091
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Lexington,51678
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Rockbridge,51163
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Rockingham,51165
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Staunton,51790
2020-08-02,Central Shenandoah,222,8,234,9,0.03604,0.03846,0.03282,Waynesboro,51820
2020-08-02,Central Virginia,602,57,615,57,0.09468,0.09268,0.07011,Amherst,51009
2020-08-02,Central Virginia,602,57,615,57,0.09468,0.09268,0.07011,Appomattox,51011
2020-08-02,Central Virginia,602,57,615,57,0.09468,0.09268,0.07011,Bedford,51019
2020-08-02,Central Virginia,602,57,615,57,0.09468,0.09268,0.07011,Campbell,51031
2020-08-02,Central Virginia,602,57,615,57,0.09468,0.09268,0.07011,Lynchburg,51680
2020-08-02,Chesapeake,409,54,421,55,0.13203,0.13064,0.12668,Chesapeake,51550
2020-08-02,Chesterfield,317,35,353,37,0.11041,0.10482,0.0963,Chesterfield,51041
2020-08-02,Chesterfield,317,35,353,37,0.11041,0.10482,0.0963,Colonial Heights,51570
2020-08-02,Chesterfield,317,35,353,37,0.11041,0.10482,0.0963,Powhatan,51145
2020-08-02,Chickahominy,125,8,128,9,0.064,0.07031,0.04502,Charles City,51036
2020-08-02,Chickahominy,125,8,128,9,0.064,0.07031,0.04502,Goochland,51075
2020-08-02,Chickahominy,125,8,128,9,0.064,0.07031,0.04502,Hanover,51085
2020-08-02,Chickahominy,125,8,128,9,0.064,0.07031,0.04502,New Kent,51127
2020-08-02,New River,99,6,108,7,0.06061,0.06481,0.05031,Floyd,51063
2020-08-02,New River,99,6,108,7,0.06061,0.06481,0.05031,Giles,51071
2020-08-02,New River,99,6,108,7,0.06061,0.06481,0.05031,Montgomery,51121
2020-08-02,New River,99,6,108,7,0.06061,0.06481,0.05031,Pulaski,51155
2020-08-02,New River,99,6,108,7,0.06061,0.06481,0.05031,Radford,51750
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Dinwiddie,51053
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Emporia,51595
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Greensville,51081
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Hopewell,51670
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Petersburg,51730
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Prince George,51149
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Surry,51181
2020-08-02,Crater,185,8,196,11,0.04324,0.05612,0.06495,Sussex,51183
2020-08-02,Eastern Shore,88,4,89,4,0.04545,0.04494,0.03243,Accomack,51001
2020-08-02,Eastern Shore,88,4,89,4,0.04545,0.04494,0.03243,Northampton,51131
2020-08-02,Hampton,230,19,231,19,0.08261,0.08225,0.08469,Hampton,51650
2020-08-02,Henrico,365,32,382,34,0.08767,0.08901,0.07291,Henrico,51087
2020-08-02,Lenowisco,131,13,135,15,0.09924,0.11111,0.11268,Lee,51105
2020-08-02,Lenowisco,131,13,135,15,0.09924,0.11111,0.11268,Norton,51720
2020-08-02,Lenowisco,131,13,135,15,0.09924,0.11111,0.11268,Scott,51169
2020-08-02,Lenowisco,131,13,135,15,0.09924,0.11111,0.11268,Wise,51195
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Clarke,51043
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Frederick,51069
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Page,51139
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Shenandoah,51171
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Warren,51187
2020-08-02,Lord Fairfax,367,7,373,7,0.01907,0.01877,0.02959,Winchester,51840
2020-08-02,Loudoun,405,29,442,33,0.0716,0.07466,0.06103,Loudoun,51107
2020-08-02,Cumberland Plateau,72,3,72,3,0.04167,0.04167,0.05532,Buchanan,51027
2020-08-02,Cumberland Plateau,72,3,72,3,0.04167,0.04167,0.05532,Dickenson,51051
2020-08-02,Cumberland Plateau,72,3,72,3,0.04167,0.04167,0.05532,Russell,51167
2020-08-02,Cumberland Plateau,72,3,72,3,0.04167,0.04167,0.05532,Tazewell,51185
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Alleghany,51005
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Botetourt,51023
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Covington,51580
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Craig,51045
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Roanoke County,51161
2020-08-02,Alleghany,188,6,193,6,0.03191,0.03109,0.02015,Salem,51775
2020-08-02,Alexandria,232,11,245,11,0.04741,0.0449,0.05391,Alexandria,51510
2020-08-03,Cumberland Plateau,129,27,129,27,0.2093,0.2093,0.10665,Buchanan,51027
2020-08-03,Cumberland Plateau,129,27,129,27,0.2093,0.2093,0.10665,Dickenson,51051
2020-08-03,Cumberland Plateau,129,27,129,27,0.2093,0.2093,0.10665,Russell,51167
2020-08-03,Cumberland Plateau,129,27,129,27,0.2093,0.2093,0.10665,Tazewell,51185
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Clarke,51043
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Frederick,51069
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Page,51139
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Shenandoah,51171
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Warren,51187
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02754,Winchester,51840
2020-08-03,Henrico,900,55,907,62,0.06111,0.06836,0.06898,Henrico,51087
2020-08-03,Hampton,162,18,163,18,0.11111,0.11043,0.09349,Hampton,51650
2020-08-03,Fairfax,1923,67,1974,72,0.03484,0.03647,0.04597,Fairfax,51059
2020-08-03,Fairfax,1923,67,1974,72,0.03484,0.03647,0.04597,Fairfax City,51600
2020-08-03,Fairfax,1923,67,1974,72,0.03484,0.03647,0.04597,Falls Church,51610
2020-08-03,Eastern Shore,40,0,42,0,0.0,0.0,0.02162,Accomack,51001
2020-08-03,Eastern Shore,40,0,42,0,0.0,0.0,0.02162,Northampton,51131
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Dinwiddie,51053
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Emporia,51595
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Greensville,51081
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Hopewell,51670
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Petersburg,51730
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Prince George,51149
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Surry,51181
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.07206,Sussex,51183
2020-08-03,Loudoun,579,24,590,26,0.04145,0.04407,0.05451,Loudoun,51107
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.04668,Charles City,51036
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.04668,Goochland,51075
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.04668,Hanover,51085
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.04668,New Kent,51127
2020-08-03,Chesapeake,336,42,336,42,0.125,0.125,0.12612,Chesapeake,51550
2020-08-03,Central Virginia,214,16,214,16,0.07477,0.07477,0.07166,Amherst,51009
2020-08-03,Central Virginia,214,16,214,16,0.07477,0.07477,0.07166,Appomattox,51011
2020-08-03,Central Virginia,214,16,214,16,0.07477,0.07477,0.07166,Bedford,51019
2020-08-03,Central Virginia,214,16,214,16,0.07477,0.07477,0.07166,Campbell,51031
