lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-19,Chickahominy,205,13,225,14,0.06341,0.06222,0.06341,Hanover,51085
2020-08-19,Chickahominy,205,13,225,14,0.06341,0.06222,0.06341,New Kent,51127
2020-08-19,Chesterfield,519,36,562,42,0.06936,0.07473,0.06936,Chesterfield,51041
2020-08-19,Chesterfield,519,36,562,42,0.06936,0.07473,0.06936,Colonial Heights,51570
2020-08-19,Chesterfield,519,36,562,42,0.06936,0.07473,0.06936,Powhatan,51145
2020-08-19,Chesapeake,489,52,505,54,0.10634,0.10693,0.10634,Chesapeake,51550
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.0807,Amherst,51009
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.0807,Appomattox,51011
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.0807,Bedford,51019
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.0807,Campbell,51031
2020-08-19,Central Virginia,632,51,642,51,0.0807,0.07944,0.0807,Lynchburg,51680
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Augusta,51015
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Bath,51017
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Buena Vista City,51530
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Harrisonburg,51660
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Highland,51091
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Lexington,51678
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Rockbridge,51163
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Rockingham,51165
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Staunton,51790
2020-08-19,Central Shenandoah,248,11,262,11,0.04435,0.04198,0.04435,Waynesboro,51820
2020-08-19,Arlington,617,23,680,28,0.03728,0.04118,0.03728,Arlington,51013
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Alleghany,51005
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Botetourt,51023
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Covington,51580
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Craig,51045
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Roanoke County,51161
2020-08-19,Alleghany,175,22,205,23,0.12571,0.1122,0.12571,Salem,51775
2020-08-19,Alexandria,305,22,325,23,0.07213,0.07077,0.06309,Alexandria,51510
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Clarke,51043
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Frederick,51069
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Page,51139
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Shenandoah,51171
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Warren,51187
2020-08-19,Lord Fairfax,606,16,622,16,0.0264,0.02572,0.0264,Winchester,51840
2020-08-19,Loudoun,721,34,811,42,0.04716,0.05179,0.04716,Loudoun,51107
2020-08-19,West Piedmont,141,41,148,41,0.29078,0.27703,0.29078,Franklin County,51067
2020-08-19,West Piedmont,141,41,148,41,0.29078,0.27703,0.29078,Henry,51089
2020-08-19,West Piedmont,141,41,148,41,0.29078,0.27703,0.29078,Martinsville,51690
2020-08-19,West Piedmont,141,41,148,41,0.29078,0.27703,0.29078,Patrick,51141
2020-08-19,New River,1065,14,1089,18,0.01315,0.01653,0.01315,Floyd,51063
2020-08-19,New River,1065,14,1089,18,0.01315,0.01653,0.01315,Giles,51071
2020-08-19,New River,1065,14,1089,18,0.01315,0.01653,0.01315,Montgomery,51121
2020-08-19,New River,1065,14,1089,18,0.01315,0.01653,0.01315,Pulaski,51155
2020-08-19,New River,1065,14,1089,18,0.01315,0.01653,0.01315,Radford,51750
2020-08-19,Western Tidewater,345,36,353,36,0.10435,0.10198,0.10435,Franklin City,51620
2020-08-19,Western Tidewater,345,36,353,36,0.10435,0.10198,0.10435,Isle of Wight,51093
2020-08-19,Western Tidewater,345,36,353,36,0.10435,0.10198,0.10435,Southampton,51175
2020-08-19,Western Tidewater,345,36,353,36,0.10435,0.10198,0.10435,Suffolk,51800
2020-08-19,Virginia Beach,810,66,841,69,0.08148,0.08205,0.08148,Virginia Beach,51810
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Essex,51057
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Gloucester,51073
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,King and Queen,51097
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,King William,51101
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Lancaster,51103
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Mathews,51115
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Middlesex,51119
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Northumberland,51133
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Richmond County,51159
2020-08-19,Three Rivers,216,9,227,10,0.04167,0.04405,0.04167,Westmoreland,51193
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Albemarle,51003
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Charlottesville,51540
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Fluvanna,51065
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Greene,51079
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Louisa,51109
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.04404,Nelson,51125
2020-08-19,Southside,163,18,167,19,0.11043,0.11377,0.11043,Brunswick,51025
2020-08-19,Southside,163,18,167,19,0.11043,0.11377,0.11043,Halifax,51083
2020-08-19,Southside,163,18,167,19,0.11043,0.11377,0.11043,Mecklenburg,51117
2020-08-19,Roanoke,409,24,425,25,0.05868,0.05882,0.05868,Roanoke City,51770
2020-08-19,Richmond,429,22,445,25,0.05128,0.05618,0.05128,Richmond City,51760
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Bland,51021
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Bristol,51520
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Carroll,51035
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Galax,51640
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Grayson,51077
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Smyth,51173
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Washington,51191
2020-08-19,Mount Rogers,157,15,173,25,0.09554,0.14451,0.09554,Wythe,51197
2020-08-19,Rappahannock,613,49,645,50,0.07993,0.07752,0.07993,Caroline,51033
2020-08-19,Rappahannock,613,49,645,50,0.07993,0.07752,0.07993,Fredericksburg,51630
2020-08-19,Rappahannock,613,49,645,50,0.07993,0.07752,0.07993,King George,51099
2020-08-19,Rappahannock,613,49,645,50,0.07993,0.07752,0.07993,Spotsylvania,51177
2020-08-19,Rappahannock,613,49,645,50,0.07993,0.07752,0.07993,Stafford,51179
2020-08-19,Prince William,1124,75,1198,86,0.06673,0.07179,0.06673,Manassas City,51683
2020-08-19,Prince William,1124,75,1198,86,0.06673,0.07179,0.06673,Manassas Park,51685
2020-08-19,Prince William,1124,75,1198,86,0.06673,0.07179,0.06673,Prince William,51153
2020-08-19,Portsmouth,285,28,288,28,0.09825,0.09722,0.09825,Portsmouth,51740
2020-08-19,Pittsylvania-Danville,213,21,218,21,0.09859,0.09633,0.09859,Danville,51590
2020-08-19,Pittsylvania-Danville,213,21,218,21,0.09859,0.09633,0.09859,Pittsylvania,51143
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Amelia,51007
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Buckingham,51029
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Charlotte,51037
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Cumberland,51049
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Lunenburg,51111
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Nottoway,51135
2020-08-19,Piedmont,127,5,130,6,0.03937,0.04615,0.03937,Prince Edward,51147
2020-08-19,Peninsula,524,54,539,56,0.10305,0.1039,0.10305,James City,51095
2020-08-19,Peninsula,524,54,539,56,0.10305,0.1039,0.10305,Newport News,51700
2020-08-19,Peninsula,524,54,539,56,0.10305,0.1039,0.10305,Poquoson,51735
2020-08-19,Peninsula,524,54,539,56,0.10305,0.1039,0.10305,Williamsburg,51830
2020-08-19,Peninsula,524,54,539,56,0.10305,0.1039,0.10305,York,51199
2020-08-19,Norfolk,631,48,638,49,0.07607,0.0768,0.07607,Norfolk,51710
2020-08-19,Rappahannock Rapidan,216,14,243,21,0.06481,0.08642,0.06481,Culpeper,51047
2020-08-19,Rappahannock Rapidan,216,14,243,21,0.06481,0.08642,0.06481,Fauquier,51061
2020-08-19,Rappahannock Rapidan,216,14,243,21,0.06481,0.08642,0.06481,Madison,51113
2020-08-19,Rappahannock Rapidan,216,14,243,21,0.06481,0.08642,0.06481,Orange,51137
2020-08-19,Rappahannock Rapidan,216,14,243,21,0.06481,0.08642,0.06481,Rappahannock,51157
2020-08-20,Henrico,658,69,684,73,0.10486,0.10673,0.08316,Henrico,51087
2020-08-20,Hampton,205,20,210,21,0.09756,0.1,0.10197,Hampton,51650
2020-08-20,Fairfax,1731,115,1970,139,0.06644,0.07056,0.06252,Fairfax,51059
2020-08-20,Fairfax,1731,115,1970,139,0.06644,0.07056,0.06252,Fairfax City,51600
2020-08-20,Fairfax,1731,115,1970,139,0.06644,0.07056,0.06252,Falls Church,51610
2020-08-20,Eastern Shore,79,5,79,5,0.06329,0.06329,0.03945,Accomack,51001
2020-08-20,Eastern Shore,79,5,79,5,0.06329,0.06329,0.03945,Northampton,51131
2020-08-20,Cumberland Plateau,77,3,87,5,0.03896,0.05747,0.08614,Buchanan,51027
2020-08-20,Cumberland Plateau,77,3,87,5,0.03896,0.05747,0.08614,Dickenson,51051
2020-08-20,Cumberland Plateau,77,3,87,5,0.03896,0.05747,0.08614,Russell,51167
2020-08-20,Cumberland Plateau,77,3,87,5,0.03896,0.05747,0.08614,Tazewell,51185
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Dinwiddie,51053
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Emporia,51595
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Greensville,51081
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Hopewell,51670
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Petersburg,51730
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Prince George,51149
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Surry,51181
2020-08-20,Crater,289,34,298,34,0.11765,0.11409,0.18421,Sussex,51183
2020-08-20,Chickahominy,211,8,221,9,0.03791,0.04072,0.05066,Charles City,51036
2020-08-20,Chickahominy,211,8,221,9,0.03791,0.04072,0.05066,Goochland,51075
2020-08-20,Chickahominy,211,8,221,9,0.03791,0.04072,0.05066,Hanover,51085
2020-08-20,Chickahominy,211,8,221,9,0.03791,0.04072,0.05066,New Kent,51127
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Augusta,51015
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Bath,51017
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Buena Vista City,51530
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Harrisonburg,51660
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Highland,51091
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Lexington,51678
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Rockbridge,51163
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Rockingham,51165
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Staunton,51790
2020-08-20,Central Shenandoah,525,16,531,16,0.03048,0.03013,0.03742,Waynesboro,51820
2020-08-20,Chesapeake,427,45,441,45,0.10539,0.10204,0.10587,Chesapeake,51550
2020-08-20,Central Virginia,663,64,679,64,0.09653,0.09426,0.08861,Amherst,51009
2020-08-20,Central Virginia,663,64,679,64,0.09653,0.09426,0.08861,Appomattox,51011
2020-08-20,Central Virginia,663,64,679,64,0.09653,0.09426,0.08861,Bedford,51019
2020-08-20,Central Virginia,663,64,679,64,0.09653,0.09426,0.08861,Campbell,51031
2020-08-20,Central Virginia,663,64,679,64,0.09653,0.09426,0.08861,Lynchburg,51680
2020-08-20,Arlington,511,34,555,38,0.06654,0.06847,0.05191,Arlington,51013
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Alleghany,51005
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Botetourt,51023
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Covington,51580
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Craig,51045
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Roanoke County,51161
2020-08-20,Alleghany,230,11,256,13,0.04783,0.05078,0.08677,Salem,51775
2020-08-20,Alexandria,297,21,322,25,0.07071,0.07764,0.06563,Alexandria,51510
2020-08-20,Lenowisco,134,9,146,10,0.06716,0.06849,0.05683,Lee,51105
2020-08-20,Lenowisco,134,9,146,10,0.06716,0.06849,0.05683,Norton,51720
2020-08-20,Lenowisco,134,9,146,10,0.06716,0.06849,0.05683,Scott,51169
2020-08-20,Lenowisco,134,9,146,10,0.06716,0.06849,0.05683,Wise,51195
2020-08-20,Chesterfield,597,35,635,40,0.05863,0.06299,0.06399,Chesterfield,51041
2020-08-20,Chesterfield,597,35,635,40,0.05863,0.06299,0.06399,Colonial Heights,51570
2020-08-20,Chesterfield,597,35,635,40,0.05863,0.06299,0.06399,Powhatan,51145
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Clarke,51043
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Frederick,51069
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Page,51139
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Shenandoah,51171
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Warren,51187
2020-08-20,Lord Fairfax,494,13,504,13,0.02632,0.02579,0.02636,Winchester,51840
2020-08-20,Loudoun,667,32,736,33,0.04798,0.04484,0.04757,Loudoun,51107
2020-08-20,West Piedmont,178,32,186,34,0.17978,0.1828,0.23528,Franklin County,51067
2020-08-20,West Piedmont,178,32,186,34,0.17978,0.1828,0.23528,Henry,51089
2020-08-20,West Piedmont,178,32,186,34,0.17978,0.1828,0.23528,Martinsville,51690
2020-08-20,West Piedmont,178,32,186,34,0.17978,0.1828,0.23528,Patrick,51141
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Bland,51021
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Bristol,51520
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Carroll,51035
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Galax,51640
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Grayson,51077
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Smyth,51173
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Washington,51191
2020-08-20,Mount Rogers,272,32,292,41,0.11765,0.14041,0.10659,Wythe,51197
2020-08-20,Western Tidewater,444,63,451,63,0.14189,0.13969,0.12312,Franklin City,51620
2020-08-20,Western Tidewater,444,63,451,63,0.14189,0.13969,0.12312,Isle of Wight,51093
2020-08-20,Western Tidewater,444,63,451,63,0.14189,0.13969,0.12312,Southampton,51175
2020-08-20,Western Tidewater,444,63,451,63,0.14189,0.13969,0.12312,Suffolk,51800
2020-08-20,Virginia Beach,913,55,939,58,0.06024,0.06177,0.07086,Virginia Beach,51810
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Essex,51057
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Gloucester,51073
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,King and Queen,51097
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,King William,51101
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Lancaster,51103
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Mathews,51115
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Middlesex,51119
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Northumberland,51133
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Richmond County,51159
2020-08-20,Three Rivers,245,11,254,11,0.0449,0.04331,0.04329,Westmoreland,51193
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Albemarle,51003
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Charlottesville,51540
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Fluvanna,51065
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Greene,51079
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Louisa,51109
2020-08-20,Thomas Jefferson,559,41,568,42,0.07335,0.07394,0.05869,Nelson,51125
2020-08-20,Roanoke,521,43,539,44,0.08253,0.08163,0.07061,Roanoke City,51770
2020-08-20,Richmond,788,36,809,38,0.04569,0.04697,0.04849,Richmond City,51760
2020-08-20,Rappahannock Rapidan,212,10,229,16,0.04717,0.06987,0.05599,Culpeper,51047
2020-08-20,Rappahannock Rapidan,212,10,229,16,0.04717,0.06987,0.05599,Fauquier,51061
2020-08-20,Rappahannock Rapidan,212,10,229,16,0.04717,0.06987,0.05599,Madison,51113
2020-08-20,Rappahannock Rapidan,212,10,229,16,0.04717,0.06987,0.05599,Orange,51137
2020-08-20,Rappahannock Rapidan,212,10,229,16,0.04717,0.06987,0.05599,Rappahannock,51157
2020-08-20,Southside,92,10,101,11,0.1087,0.10891,0.10956,Brunswick,51025
2020-08-20,Southside,92,10,101,11,0.1087,0.10891,0.10956,Halifax,51083
2020-08-20,Southside,92,10,101,11,0.1087,0.10891,0.10956,Mecklenburg,51117
2020-08-20,Prince William,782,59,845,70,0.07545,0.08284,0.07109,Manassas City,51683
2020-08-20,Prince William,782,59,845,70,0.07545,0.08284,0.07109,Manassas Park,51685
2020-08-20,Prince William,782,59,845,70,0.07545,0.08284,0.07109,Prince William,51153
2020-08-20,Portsmouth,311,32,313,32,0.10289,0.10224,0.10057,Portsmouth,51740
2020-08-20,Pittsylvania-Danville,217,29,217,29,0.13364,0.13364,0.11611,Danville,51590
2020-08-20,Pittsylvania-Danville,217,29,217,29,0.13364,0.13364,0.11611,Pittsylvania,51143
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Amelia,51007
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Buckingham,51029
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Charlotte,51037
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Cumberland,51049
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Lunenburg,51111
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Nottoway,51135
2020-08-20,Piedmont,146,14,150,14,0.09589,0.09333,0.06763,Prince Edward,51147
2020-08-20,Peninsula,624,46,634,47,0.07372,0.07413,0.08838,James City,51095
2020-08-20,Peninsula,624,46,634,47,0.07372,0.07413,0.08838,Newport News,51700
2020-08-20,Peninsula,624,46,634,47,0.07372,0.07413,0.08838,Poquoson,51735
2020-08-20,Peninsula,624,46,634,47,0.07372,0.07413,0.08838,Williamsburg,51830
2020-08-20,Peninsula,624,46,634,47,0.07372,0.07413,0.08838,York,51199
2020-08-20,Norfolk,550,44,559,44,0.08,0.07871,0.07803,Norfolk,51710
2020-08-20,New River,1163,31,1176,31,0.02666,0.02636,0.0199,Floyd,51063
2020-08-20,New River,1163,31,1176,31,0.02666,0.02636,0.0199,Giles,51071
2020-08-20,New River,1163,31,1176,31,0.02666,0.02636,0.0199,Montgomery,51121
2020-08-20,New River,1163,31,1176,31,0.02666,0.02636,0.0199,Pulaski,51155
2020-08-20,New River,1163,31,1176,31,0.02666,0.02636,0.0199,Radford,51750
2020-08-20,Rappahannock,551,24,579,29,0.04356,0.05009,0.06175,Caroline,51033
2020-08-20,Rappahannock,551,24,579,29,0.04356,0.05009,0.06175,Fredericksburg,51630
2020-08-20,Rappahannock,551,24,579,29,0.04356,0.05009,0.06175,King George,51099
2020-08-20,Rappahannock,551,24,579,29,0.04356,0.05009,0.06175,Spotsylvania,51177
2020-08-20,Rappahannock,551,24,579,29,0.04356,0.05009,0.06175,Stafford,51179
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.06423,Buchanan,51027
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.06423,Dickenson,51051
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.06423,Russell,51167
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.06423,Tazewell,51185
2020-08-21,Lenowisco,237,12,244,13,0.05063,0.05328,0.05477,Lee,51105
2020-08-21,Lenowisco,237,12,244,13,0.05063,0.05328,0.05477,Norton,51720
2020-08-21,Lenowisco,237,12,244,13,0.05063,0.05328,0.05477,Scott,51169
2020-08-21,Lenowisco,237,12,244,13,0.05063,0.05328,0.05477,Wise,51195
2020-08-21,Henrico,827,48,863,52,0.05804,0.06025,0.07479,Henrico,51087
2020-08-21,Hampton,247,20,249,20,0.08097,0.08032,0.09497,Hampton,51650
2020-08-21,Fairfax,1674,102,1912,116,0.06093,0.06067,0.06199,Fairfax,51059
2020-08-21,Fairfax,1674,102,1912,116,0.06093,0.06067,0.06199,Fairfax City,51600
2020-08-21,Fairfax,1674,102,1912,116,0.06093,0.06067,0.06199,Falls Church,51610
2020-08-21,Eastern Shore,78,2,78,2,0.02564,0.02564,0.03485,Accomack,51001
2020-08-21,Eastern Shore,78,2,78,2,0.02564,0.02564,0.03485,Northampton,51131
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Dinwiddie,51053
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Emporia,51595
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Greensville,51081
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Hopewell,51670
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Petersburg,51730
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Prince George,51149
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Surry,51181
2020-08-21,Crater,221,37,239,42,0.16742,0.17573,0.17861,Sussex,51183
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Clarke,51043
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Frederick,51069
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Page,51139
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Shenandoah,51171
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Warren,51187
2020-08-21,Lord Fairfax,354,14,363,15,0.03955,0.04132,0.03076,Winchester,51840
2020-08-21,Chesterfield,618,61,683,70,0.09871,0.10249,0.07557,Chesterfield,51041
2020-08-21,Chesterfield,618,61,683,70,0.09871,0.10249,0.07557,Colonial Heights,51570
2020-08-21,Chesterfield,618,61,683,70,0.09871,0.10249,0.07557,Powhatan,51145
2020-08-21,Chesapeake,314,44,327,44,0.14013,0.13456,0.11729,Chesapeake,51550
2020-08-21,Central Virginia,340,49,345,49,0.14412,0.14203,0.10712,Amherst,51009
