lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-03,Central Virginia,214,16,216,16,0.07477,0.07407,0.07477,Bedford,51019
2020-08-03,Central Virginia,214,16,216,16,0.07477,0.07407,0.07477,Campbell,51031
2020-08-03,Central Virginia,214,16,216,16,0.07477,0.07407,0.07477,Lynchburg,51680
2020-08-03,Chesapeake,337,43,337,43,0.1276,0.1276,0.1276,Chesapeake,51550
2020-08-03,Chesterfield,726,56,729,59,0.07713,0.08093,0.07713,Chesterfield,51041
2020-08-03,Chesterfield,726,56,729,59,0.07713,0.08093,0.07713,Colonial Heights,51570
2020-08-03,Chesterfield,726,56,729,59,0.07713,0.08093,0.07713,Powhatan,51145
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.05,Charles City,51036
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.05,Goochland,51075
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.05,Hanover,51085
2020-08-03,Chickahominy,240,12,241,13,0.05,0.05394,0.05,New Kent,51127
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Dinwiddie,51053
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Emporia,51595
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Greensville,51081
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Hopewell,51670
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Petersburg,51730
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Prince George,51149
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Surry,51181
2020-08-03,Crater,255,22,255,22,0.08627,0.08627,0.08627,Sussex,51183
2020-08-03,Cumberland Plateau,128,26,128,26,0.20312,0.20312,0.20312,Buchanan,51027
2020-08-03,Cumberland Plateau,128,26,128,26,0.20312,0.20312,0.20312,Dickenson,51051
2020-08-03,Cumberland Plateau,128,26,128,26,0.20312,0.20312,0.20312,Russell,51167
2020-08-03,Cumberland Plateau,128,26,128,26,0.20312,0.20312,0.20312,Tazewell,51185
2020-08-03,Eastern Shore,37,0,39,0,0.0,0.0,0.0,Accomack,51001
2020-08-03,Eastern Shore,37,0,39,0,0.0,0.0,0.0,Northampton,51131
2020-08-03,Fairfax,1923,67,1983,72,0.03484,0.03631,0.03484,Fairfax,51059
2020-08-03,Fairfax,1923,67,1983,72,0.03484,0.03631,0.03484,Fairfax City,51600
2020-08-03,Fairfax,1923,67,1983,72,0.03484,0.03631,0.03484,Falls Church,51610
2020-08-03,Hampton,162,18,163,18,0.11111,0.11043,0.11111,Hampton,51650
2020-08-03,Henrico,900,55,907,62,0.06111,0.06836,0.06111,Henrico,51087
2020-08-03,Lenowisco,40,5,41,5,0.125,0.12195,0.125,Lee,51105
2020-08-03,Lenowisco,40,5,41,5,0.125,0.12195,0.125,Norton,51720
2020-08-03,Lenowisco,40,5,41,5,0.125,0.12195,0.125,Scott,51169
2020-08-03,Lenowisco,40,5,41,5,0.125,0.12195,0.125,Wise,51195
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Clarke,51043
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Frederick,51069
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Page,51139
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Shenandoah,51171
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Warren,51187
2020-08-03,Lord Fairfax,256,6,257,6,0.02344,0.02335,0.02344,Winchester,51840
2020-08-03,Loudoun,579,24,597,26,0.04145,0.04355,0.04145,Loudoun,51107
2020-08-03,New River,170,20,179,20,0.11765,0.11173,0.11765,Floyd,51063
2020-08-03,New River,170,20,179,20,0.11765,0.11173,0.11765,Giles,51071
2020-08-03,New River,170,20,179,20,0.11765,0.11173,0.11765,Montgomery,51121
2020-08-03,New River,170,20,179,20,0.11765,0.11173,0.11765,Pulaski,51155
2020-08-03,New River,170,20,179,20,0.11765,0.11173,0.11765,Radford,51750
2020-08-03,Virginia Beach,803,55,805,57,0.06849,0.07081,0.06849,Virginia Beach,51810
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Essex,51057
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Gloucester,51073
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,King and Queen,51097
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,King William,51101
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Lancaster,51103
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Mathews,51115
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Middlesex,51119
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Northumberland,51133
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Richmond County,51159
2020-08-03,Three Rivers,194,6,195,6,0.03093,0.03077,0.03093,Westmoreland,51193
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Albemarle,51003
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Charlottesville,51540
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Fluvanna,51065
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Greene,51079
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Louisa,51109
2020-08-03,Thomas Jefferson,375,18,383,18,0.048,0.047,0.048,Nelson,51125
2020-08-03,Southside,53,5,53,5,0.09434,0.09434,0.09434,Brunswick,51025
2020-08-03,Southside,53,5,53,5,0.09434,0.09434,0.09434,Halifax,51083
2020-08-03,Southside,53,5,53,5,0.09434,0.09434,0.09434,Mecklenburg,51117
2020-08-03,Roanoke,383,8,390,8,0.02089,0.02051,0.02089,Roanoke City,51770
2020-08-03,Richmond,447,37,447,37,0.08277,0.08277,0.08277,Richmond City,51760
2020-08-03,Alexandria,248,9,255,9,0.03629,0.03529,0.03629,Alexandria,51510
2020-08-03,Rappahannock Rapidan,146,10,147,10,0.06849,0.06803,0.06849,Culpeper,51047
2020-08-03,Rappahannock Rapidan,146,10,147,10,0.06849,0.06803,0.06849,Fauquier,51061
2020-08-03,Rappahannock Rapidan,146,10,147,10,0.06849,0.06803,0.06849,Madison,51113
2020-08-03,Rappahannock Rapidan,146,10,147,10,0.06849,0.06803,0.06849,Orange,51137
2020-08-03,Rappahannock Rapidan,146,10,147,10,0.06849,0.06803,0.06849,Rappahannock,51157
2020-08-03,Prince William,894,77,907,80,0.08613,0.0882,0.08613,Manassas City,51683
2020-08-03,Prince William,894,77,907,80,0.08613,0.0882,0.08613,Manassas Park,51685
2020-08-03,Prince William,894,77,907,80,0.08613,0.0882,0.08613,Prince William,51153
2020-08-03,Portsmouth,212,28,212,28,0.13208,0.13208,0.13208,Portsmouth,51740
2020-08-03,Pittsylvania-Danville,184,78,184,78,0.42391,0.42391,0.42391,Danville,51590
2020-08-03,Pittsylvania-Danville,184,78,184,78,0.42391,0.42391,0.42391,Pittsylvania,51143
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Amelia,51007
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Buckingham,51029
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Charlotte,51037
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Cumberland,51049
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Lunenburg,51111
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Nottoway,51135
2020-08-03,Piedmont,68,3,69,4,0.04412,0.05797,0.04412,Prince Edward,51147
2020-08-03,Peninsula,484,27,485,27,0.05579,0.05567,0.05579,James City,51095
2020-08-03,Peninsula,484,27,485,27,0.05579,0.05567,0.05579,Newport News,51700
2020-08-03,Peninsula,484,27,485,27,0.05579,0.05567,0.05579,Poquoson,51735
2020-08-03,Peninsula,484,27,485,27,0.05579,0.05567,0.05579,Williamsburg,51830
2020-08-03,Peninsula,484,27,485,27,0.05579,0.05567,0.05579,York,51199
2020-08-03,Norfolk,547,53,547,53,0.09689,0.09689,0.09689,Norfolk,51710
2020-08-03,Rappahannock,498,36,500,36,0.07229,0.072,0.07229,Caroline,51033
2020-08-03,Rappahannock,498,36,500,36,0.07229,0.072,0.07229,Fredericksburg,51630
2020-08-03,Rappahannock,498,36,500,36,0.07229,0.072,0.07229,King George,51099
2020-08-03,Rappahannock,498,36,500,36,0.07229,0.072,0.07229,Spotsylvania,51177
2020-08-03,Rappahannock,498,36,500,36,0.07229,0.072,0.07229,Stafford,51179
2020-08-03,Western Tidewater,255,45,255,45,0.17647,0.17647,0.17647,Franklin City,51620
2020-08-03,Western Tidewater,255,45,255,45,0.17647,0.17647,0.17647,Isle of Wight,51093
2020-08-03,Western Tidewater,255,45,255,45,0.17647,0.17647,0.17647,Southampton,51175
2020-08-03,Western Tidewater,255,45,255,45,0.17647,0.17647,0.17647,Suffolk,51800
2020-08-03,West Piedmont,108,8,111,8,0.07407,0.07207,0.07407,Franklin County,51067
2020-08-03,West Piedmont,108,8,111,8,0.07407,0.07207,0.07407,Henry,51089
2020-08-03,West Piedmont,108,8,111,8,0.07407,0.07207,0.07407,Martinsville,51690
2020-08-03,West Piedmont,108,8,111,8,0.07407,0.07207,0.07407,Patrick,51141
2020-08-04,Alexandria,165,14,178,14,0.08485,0.07865,0.06057,Alexandria,51510
2020-08-04,Peninsula,277,32,281,33,0.11552,0.11744,0.08565,James City,51095
2020-08-04,Peninsula,277,32,281,33,0.11552,0.11744,0.08565,Newport News,51700
2020-08-04,Peninsula,277,32,281,33,0.11552,0.11744,0.08565,Poquoson,51735
2020-08-04,Peninsula,277,32,281,33,0.11552,0.11744,0.08565,Williamsburg,51830
2020-08-04,Peninsula,277,32,281,33,0.11552,0.11744,0.08565,York,51199
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Amelia,51007
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Buckingham,51029
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Charlotte,51037
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Cumberland,51049
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Lunenburg,51111
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Nottoway,51135
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.06206,Prince Edward,51147
2020-08-04,Pittsylvania-Danville,132,22,132,22,0.16667,0.16667,0.29529,Danville,51590
2020-08-04,Pittsylvania-Danville,132,22,132,22,0.16667,0.16667,0.29529,Pittsylvania,51143
2020-08-04,Portsmouth,85,10,85,10,0.11765,0.11765,0.12487,Portsmouth,51740
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.08274,Manassas City,51683
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.08274,Manassas Park,51685
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.08274,Prince William,51153
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.06064,Caroline,51033
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.06064,Fredericksburg,51630
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.06064,King George,51099
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.06064,Spotsylvania,51177
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.06064,Stafford,51179
2020-08-04,Norfolk,318,39,321,39,0.12264,0.1215,0.10977,Norfolk,51710
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.06187,Culpeper,51047
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.06187,Fauquier,51061
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.06187,Madison,51113
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.06187,Orange,51137
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.06187,Rappahannock,51157
2020-08-04,Roanoke,217,13,224,13,0.05991,0.05804,0.0404,Roanoke City,51770
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.08455,Brunswick,51025
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.08455,Halifax,51083
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.08455,Mecklenburg,51117
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Albemarle,51003
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Charlottesville,51540
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Fluvanna,51065
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Greene,51079
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Louisa,51109
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04409,Nelson,51125
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Essex,51057
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Gloucester,51073
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,King and Queen,51097
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,King William,51101
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Lancaster,51103
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Mathews,51115
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Middlesex,51119
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Northumberland,51133
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Richmond County,51159
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.04369,Westmoreland,51193
2020-08-04,Virginia Beach,768,42,780,44,0.05469,0.05641,0.06159,Virginia Beach,51810
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17694,Franklin City,51620
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17694,Isle of Wight,51093
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17694,Southampton,51175
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17694,Suffolk,51800
2020-08-04,Richmond,264,19,272,25,0.07197,0.09191,0.07737,Richmond City,51760
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.07819,Floyd,51063
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.07819,Giles,51071
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.07819,Montgomery,51121
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.07819,Pulaski,51155
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.07819,Radford,51750
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.1162,Franklin County,51067
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.1162,Henry,51089
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.1162,Martinsville,51690
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.1162,Patrick,51141
2020-08-04,Loudoun,353,25,410,31,0.07082,0.07561,0.05613,Loudoun,51107
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Alleghany,51005
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Botetourt,51023
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Covington,51580
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Craig,51045
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Roanoke County,51161
2020-08-04,Alleghany,153,7,170,7,0.04575,0.04118,0.04852,Salem,51775
2020-08-04,Arlington,222,6,236,7,0.02703,0.02966,0.0363,Arlington,51013
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Augusta,51015
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Bath,51017
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Buena Vista City,51530
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Harrisonburg,51660
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Highland,51091
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Lexington,51678
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Rockbridge,51163
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Rockingham,51165
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Staunton,51790
2020-08-04,Central Shenandoah,201,9,201,9,0.04478,0.04478,0.05269,Waynesboro,51820
2020-08-04,Central Virginia,460,21,463,22,0.04565,0.04752,0.06021,Amherst,51009
2020-08-04,Central Virginia,460,21,463,22,0.04565,0.04752,0.06021,Appomattox,51011
2020-08-04,Central Virginia,460,21,463,22,0.04565,0.04752,0.06021,Bedford,51019
2020-08-04,Central Virginia,460,21,463,22,0.04565,0.04752,0.06021,Campbell,51031
2020-08-04,Central Virginia,460,21,463,22,0.04565,0.04752,0.06021,Lynchburg,51680
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Bland,51021
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Bristol,51520
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Carroll,51035
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Galax,51640
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Grayson,51077
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Smyth,51173
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Washington,51191
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.10025,Wythe,51197
2020-08-04,Chesterfield,541,47,559,55,0.08688,0.09839,0.082,Chesterfield,51041
2020-08-04,Chesterfield,541,47,559,55,0.08688,0.09839,0.082,Colonial Heights,51570
2020-08-04,Chesterfield,541,47,559,55,0.08688,0.09839,0.082,Powhatan,51145
2020-08-04,Chickahominy,142,9,149,11,0.06338,0.07383,0.05669,Charles City,51036
2020-08-04,Chickahominy,142,9,149,11,0.06338,0.07383,0.05669,Goochland,51075
2020-08-04,Chickahominy,142,9,149,11,0.06338,0.07383,0.05669,Hanover,51085
2020-08-04,Chickahominy,142,9,149,11,0.06338,0.07383,0.05669,New Kent,51127
2020-08-04,Chesapeake,249,27,254,27,0.10843,0.1063,0.11801,Chesapeake,51550
2020-08-04,Cumberland Plateau,83,7,85,7,0.08434,0.08235,0.14373,Buchanan,51027
2020-08-04,Cumberland Plateau,83,7,85,7,0.08434,0.08235,0.14373,Dickenson,51051
2020-08-04,Cumberland Plateau,83,7,85,7,0.08434,0.08235,0.14373,Russell,51167
2020-08-04,Cumberland Plateau,83,7,85,7,0.08434,0.08235,0.14373,Tazewell,51185
2020-08-04,Eastern Shore,37,3,37,3,0.08108,0.08108,0.04054,Accomack,51001
2020-08-04,Eastern Shore,37,3,37,3,0.08108,0.08108,0.04054,Northampton,51131
2020-08-04,Fairfax,1198,63,1305,78,0.05259,0.05977,0.04372,Fairfax,51059
2020-08-04,Fairfax,1198,63,1305,78,0.05259,0.05977,0.04372,Fairfax City,51600
2020-08-04,Fairfax,1198,63,1305,78,0.05259,0.05977,0.04372,Falls Church,51610
2020-08-04,Hampton,129,10,133,10,0.07752,0.07519,0.09432,Hampton,51650
2020-08-04,Henrico,486,39,500,43,0.08025,0.086,0.07068,Henrico,51087
2020-08-04,Lenowisco,108,9,111,9,0.08333,0.08108,0.10417,Lee,51105
2020-08-04,Lenowisco,108,9,111,9,0.08333,0.08108,0.10417,Norton,51720
2020-08-04,Lenowisco,108,9,111,9,0.08333,0.08108,0.10417,Scott,51169
2020-08-04,Lenowisco,108,9,111,9,0.08333,0.08108,0.10417,Wise,51195
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Clarke,51043
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Frederick,51069
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Page,51139
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Shenandoah,51171
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Warren,51187
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.0187,Winchester,51840
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Dinwiddie,51053
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Emporia,51595
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Greensville,51081
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Hopewell,51670
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Petersburg,51730
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Prince George,51149
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Surry,51181
2020-08-04,Crater,219,28,219,28,0.12785,0.12785,0.10706,Sussex,51183
2020-08-05,Henrico,873,44,904,52,0.0504,0.05752,0.06392,Henrico,51087
2020-08-05,Hampton,263,25,272,27,0.09506,0.09926,0.09456,Hampton,51650
2020-08-05,Fairfax,1608,72,1920,99,0.04478,0.05156,0.04407,Fairfax,51059
2020-08-05,Fairfax,1608,72,1920,99,0.04478,0.05156,0.04407,Fairfax City,51600
2020-08-05,Fairfax,1608,72,1920,99,0.04478,0.05156,0.04407,Falls Church,51610
2020-08-05,Eastern Shore,86,3,90,3,0.03488,0.03333,0.03865,Accomack,51001
2020-08-05,Eastern Shore,86,3,90,3,0.03488,0.03333,0.03865,Northampton,51131
2020-08-05,Cumberland Plateau,72,6,79,7,0.08333,0.08861,0.1236,Buchanan,51027
2020-08-05,Cumberland Plateau,72,6,79,7,0.08333,0.08861,0.1236,Dickenson,51051
2020-08-05,Cumberland Plateau,72,6,79,7,0.08333,0.08861,0.1236,Russell,51167
2020-08-05,Cumberland Plateau,72,6,79,7,0.08333,0.08861,0.1236,Tazewell,51185
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Dinwiddie,51053
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Emporia,51595
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Greensville,51081
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Hopewell,51670
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Petersburg,51730
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Prince George,51149
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Surry,51181
2020-08-05,Crater,249,30,268,34,0.12048,0.12687,0.11153,Sussex,51183
2020-08-05,Alexandria,271,14,323,25,0.05166,0.0774,0.0576,Alexandria,51510
2020-08-05,Chesterfield,617,33,655,36,0.05348,0.05496,0.0725,Chesterfield,51041
2020-08-05,Chesterfield,617,33,655,36,0.05348,0.05496,0.0725,Colonial Heights,51570
2020-08-05,Chesterfield,617,33,655,36,0.05348,0.05496,0.0725,Powhatan,51145
2020-08-05,Chesapeake,528,64,566,69,0.12121,0.12191,0.11908,Chesapeake,51550
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07562,Amherst,51009
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07562,Appomattox,51011
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07562,Bedford,51019
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07562,Campbell,51031
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07562,Lynchburg,51680
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Augusta,51015
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Bath,51017
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Buena Vista City,51530
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Harrisonburg,51660
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Highland,51091
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Lexington,51678
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.0439,Rockbridge,51163
