lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-09,West Piedmont,122,15,127,16,0.12295,0.12598,0.12295,Henry,51089
2020-08-09,West Piedmont,122,15,127,16,0.12295,0.12598,0.12295,Martinsville,51690
2020-08-09,West Piedmont,122,15,127,16,0.12295,0.12598,0.12295,Patrick,51141
2020-08-09,New River,91,3,99,3,0.03297,0.0303,0.03297,Floyd,51063
2020-08-09,New River,91,3,99,3,0.03297,0.0303,0.03297,Giles,51071
2020-08-09,New River,91,3,99,3,0.03297,0.0303,0.03297,Montgomery,51121
2020-08-09,New River,91,3,99,3,0.03297,0.0303,0.03297,Pulaski,51155
2020-08-09,New River,91,3,99,3,0.03297,0.0303,0.03297,Radford,51750
2020-08-09,Western Tidewater,301,41,307,41,0.13621,0.13355,0.13621,Franklin City,51620
2020-08-09,Western Tidewater,301,41,307,41,0.13621,0.13355,0.13621,Isle of Wight,51093
2020-08-09,Western Tidewater,301,41,307,41,0.13621,0.13355,0.13621,Southampton,51175
2020-08-09,Western Tidewater,301,41,307,41,0.13621,0.13355,0.13621,Suffolk,51800
2020-08-09,Virginia Beach,887,51,908,51,0.0575,0.05617,0.0575,Virginia Beach,51810
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Essex,51057
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Gloucester,51073
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,King and Queen,51097
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,King William,51101
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Lancaster,51103
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Mathews,51115
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Middlesex,51119
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Northumberland,51133
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Richmond County,51159
2020-08-09,Three Rivers,198,13,207,13,0.06566,0.0628,0.06566,Westmoreland,51193
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Albemarle,51003
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Charlottesville,51540
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Fluvanna,51065
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Greene,51079
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Louisa,51109
2020-08-09,Thomas Jefferson,309,25,315,25,0.08091,0.07937,0.08091,Nelson,51125
2020-08-09,Southside,128,12,131,12,0.09375,0.0916,0.09375,Brunswick,51025
2020-08-09,Southside,128,12,131,12,0.09375,0.0916,0.09375,Halifax,51083
2020-08-09,Southside,128,12,131,12,0.09375,0.0916,0.09375,Mecklenburg,51117
2020-08-09,Roanoke,986,56,1000,56,0.0568,0.056,0.0568,Roanoke City,51770
2020-08-09,Richmond,235,26,248,30,0.11064,0.12097,0.11064,Richmond City,51760
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Bland,51021
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Bristol,51520
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Carroll,51035
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Galax,51640
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Grayson,51077
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Smyth,51173
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Washington,51191
2020-08-09,Mount Rogers,212,14,216,14,0.06604,0.06481,0.06604,Wythe,51197
2020-08-09,Rappahannock,410,36,446,40,0.0878,0.08969,0.0878,Caroline,51033
2020-08-09,Rappahannock,410,36,446,40,0.0878,0.08969,0.0878,Fredericksburg,51630
2020-08-09,Rappahannock,410,36,446,40,0.0878,0.08969,0.0878,King George,51099
2020-08-09,Rappahannock,410,36,446,40,0.0878,0.08969,0.0878,Spotsylvania,51177
2020-08-09,Rappahannock,410,36,446,40,0.0878,0.08969,0.0878,Stafford,51179
2020-08-09,Prince William,576,45,612,50,0.07812,0.0817,0.07812,Manassas City,51683
2020-08-09,Prince William,576,45,612,50,0.07812,0.0817,0.07812,Manassas Park,51685
2020-08-09,Prince William,576,45,612,50,0.07812,0.0817,0.07812,Prince William,51153
2020-08-09,Portsmouth,283,36,284,36,0.12721,0.12676,0.12721,Portsmouth,51740
2020-08-09,Pittsylvania-Danville,156,13,156,13,0.08333,0.08333,0.08333,Danville,51590
2020-08-09,Pittsylvania-Danville,156,13,156,13,0.08333,0.08333,0.08333,Pittsylvania,51143
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Amelia,51007
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Buckingham,51029
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Charlotte,51037
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Cumberland,51049
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Lunenburg,51111
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Nottoway,51135
2020-08-09,Piedmont,140,8,146,8,0.05714,0.05479,0.05714,Prince Edward,51147
2020-08-09,Peninsula,598,47,607,48,0.0786,0.07908,0.0786,James City,51095
2020-08-09,Peninsula,598,47,607,48,0.0786,0.07908,0.0786,Newport News,51700
2020-08-09,Peninsula,598,47,607,48,0.0786,0.07908,0.0786,Poquoson,51735
2020-08-09,Peninsula,598,47,607,48,0.0786,0.07908,0.0786,Williamsburg,51830
2020-08-09,Peninsula,598,47,607,48,0.0786,0.07908,0.0786,York,51199
2020-08-09,Norfolk,543,41,545,41,0.07551,0.07523,0.07551,Norfolk,51710
2020-08-09,Rappahannock Rapidan,198,7,211,12,0.03535,0.05687,0.03535,Culpeper,51047
2020-08-09,Rappahannock Rapidan,198,7,211,12,0.03535,0.05687,0.03535,Fauquier,51061
2020-08-09,Rappahannock Rapidan,198,7,211,12,0.03535,0.05687,0.03535,Madison,51113
2020-08-09,Rappahannock Rapidan,198,7,211,12,0.03535,0.05687,0.03535,Orange,51137
2020-08-09,Rappahannock Rapidan,198,7,211,12,0.03535,0.05687,0.03535,Rappahannock,51157
2020-08-10,Henrico,561,32,565,36,0.05704,0.06372,0.07543,Henrico,51087
2020-08-10,Hampton,184,16,187,16,0.08696,0.08556,0.09095,Hampton,51650
2020-08-10,Fairfax,1579,65,1619,77,0.04117,0.04756,0.05386,Fairfax,51059
2020-08-10,Fairfax,1579,65,1619,77,0.04117,0.04756,0.05386,Fairfax City,51600
2020-08-10,Fairfax,1579,65,1619,77,0.04117,0.04756,0.05386,Falls Church,51610
2020-08-10,Eastern Shore,43,7,43,7,0.16279,0.16279,0.11264,Accomack,51001
2020-08-10,Eastern Shore,43,7,43,7,0.16279,0.16279,0.11264,Northampton,51131
2020-08-10,Cumberland Plateau,34,2,34,2,0.05882,0.05882,0.08346,Buchanan,51027
2020-08-10,Cumberland Plateau,34,2,34,2,0.05882,0.05882,0.08346,Dickenson,51051
2020-08-10,Cumberland Plateau,34,2,34,2,0.05882,0.05882,0.08346,Russell,51167
2020-08-10,Cumberland Plateau,34,2,34,2,0.05882,0.05882,0.08346,Tazewell,51185
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Dinwiddie,51053
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Emporia,51595
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Greensville,51081
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Hopewell,51670
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Petersburg,51730
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Prince George,51149
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Surry,51181
2020-08-10,Crater,259,18,259,18,0.0695,0.0695,0.13859,Sussex,51183
2020-08-10,Chickahominy,200,5,204,9,0.025,0.04412,0.04272,Charles City,51036
2020-08-10,Chickahominy,200,5,204,9,0.025,0.04412,0.04272,Goochland,51075
2020-08-10,Chickahominy,200,5,204,9,0.025,0.04412,0.04272,Hanover,51085
2020-08-10,Chickahominy,200,5,204,9,0.025,0.04412,0.04272,New Kent,51127
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Augusta,51015
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Bath,51017
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Buena Vista City,51530
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Harrisonburg,51660
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Highland,51091
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Lexington,51678
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Rockbridge,51163
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Rockingham,51165
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Staunton,51790
2020-08-10,Central Shenandoah,427,11,428,11,0.02576,0.0257,0.03304,Waynesboro,51820
2020-08-10,Chesapeake,377,41,379,41,0.10875,0.10818,0.12681,Chesapeake,51550
2020-08-10,Central Virginia,115,8,117,8,0.06957,0.06838,0.08325,Amherst,51009
2020-08-10,Central Virginia,115,8,117,8,0.06957,0.06838,0.08325,Appomattox,51011
2020-08-10,Central Virginia,115,8,117,8,0.06957,0.06838,0.08325,Bedford,51019
2020-08-10,Central Virginia,115,8,117,8,0.06957,0.06838,0.08325,Campbell,51031
2020-08-10,Central Virginia,115,8,117,8,0.06957,0.06838,0.08325,Lynchburg,51680
2020-08-10,Arlington,363,22,366,22,0.06061,0.06011,0.05543,Arlington,51013
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Alleghany,51005
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Botetourt,51023
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Covington,51580
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Craig,51045
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Roanoke County,51161
2020-08-10,Alleghany,60,2,67,2,0.03333,0.02985,0.0279,Salem,51775
2020-08-10,Alexandria,204,14,208,17,0.06863,0.08173,0.06004,Alexandria,51510
2020-08-10,Lenowisco,93,13,95,13,0.13978,0.13684,0.14048,Lee,51105
2020-08-10,Lenowisco,93,13,95,13,0.13978,0.13684,0.14048,Norton,51720
2020-08-10,Lenowisco,93,13,95,13,0.13978,0.13684,0.14048,Scott,51169
2020-08-10,Lenowisco,93,13,95,13,0.13978,0.13684,0.14048,Wise,51195
2020-08-10,Chesterfield,471,22,476,27,0.04671,0.05672,0.06077,Chesterfield,51041
2020-08-10,Chesterfield,471,22,476,27,0.04671,0.05672,0.06077,Colonial Heights,51570
2020-08-10,Chesterfield,471,22,476,27,0.04671,0.05672,0.06077,Powhatan,51145
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Clarke,51043
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Frederick,51069
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Page,51139
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Shenandoah,51171
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Warren,51187
2020-08-10,Lord Fairfax,303,3,304,3,0.0099,0.00987,0.0278,Winchester,51840
2020-08-10,Loudoun,444,18,465,22,0.04054,0.04731,0.05789,Loudoun,51107
2020-08-10,West Piedmont,46,10,46,10,0.21739,0.21739,0.17017,Franklin County,51067
2020-08-10,West Piedmont,46,10,46,10,0.21739,0.21739,0.17017,Henry,51089
2020-08-10,West Piedmont,46,10,46,10,0.21739,0.21739,0.17017,Martinsville,51690
2020-08-10,West Piedmont,46,10,46,10,0.21739,0.21739,0.17017,Patrick,51141
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Bland,51021
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Bristol,51520
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Carroll,51035
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Galax,51640
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Grayson,51077
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Smyth,51173
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Washington,51191
2020-08-10,Mount Rogers,113,8,124,16,0.0708,0.12903,0.06842,Wythe,51197
2020-08-10,Western Tidewater,303,44,303,44,0.14521,0.14521,0.14071,Franklin City,51620
2020-08-10,Western Tidewater,303,44,303,44,0.14521,0.14521,0.14071,Isle of Wight,51093
2020-08-10,Western Tidewater,303,44,303,44,0.14521,0.14521,0.14071,Southampton,51175
2020-08-10,Western Tidewater,303,44,303,44,0.14521,0.14521,0.14071,Suffolk,51800
2020-08-10,Virginia Beach,692,54,694,54,0.07803,0.07781,0.06777,Virginia Beach,51810
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Essex,51057
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Gloucester,51073
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,King and Queen,51097
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,King William,51101
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Lancaster,51103
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Mathews,51115
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Middlesex,51119
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Northumberland,51133
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Richmond County,51159
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.07713,Westmoreland,51193
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Albemarle,51003
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Charlottesville,51540
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Fluvanna,51065
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Greene,51079
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Louisa,51109
2020-08-10,Thomas Jefferson,397,19,401,21,0.04786,0.05237,0.06438,Nelson,51125
2020-08-10,Roanoke,545,13,553,13,0.02385,0.02351,0.04032,Roanoke City,51770
2020-08-10,Richmond,448,18,449,18,0.04018,0.04009,0.07541,Richmond City,51760
2020-08-10,Rappahannock Rapidan,200,7,201,8,0.035,0.0398,0.03517,Culpeper,51047
2020-08-10,Rappahannock Rapidan,200,7,201,8,0.035,0.0398,0.03517,Fauquier,51061
2020-08-10,Rappahannock Rapidan,200,7,201,8,0.035,0.0398,0.03517,Madison,51113
2020-08-10,Rappahannock Rapidan,200,7,201,8,0.035,0.0398,0.03517,Orange,51137
2020-08-10,Rappahannock Rapidan,200,7,201,8,0.035,0.0398,0.03517,Rappahannock,51157
2020-08-10,Southside,66,5,66,5,0.07576,0.07576,0.08475,Brunswick,51025
2020-08-10,Southside,66,5,66,5,0.07576,0.07576,0.08475,Halifax,51083
2020-08-10,Southside,66,5,66,5,0.07576,0.07576,0.08475,Mecklenburg,51117
2020-08-10,Prince William,702,57,723,68,0.0812,0.09405,0.07966,Manassas City,51683
2020-08-10,Prince William,702,57,723,68,0.0812,0.09405,0.07966,Manassas Park,51685
2020-08-10,Prince William,702,57,723,68,0.0812,0.09405,0.07966,Prince William,51153
2020-08-10,Portsmouth,301,39,302,39,0.12957,0.12914,0.12839,Portsmouth,51740
2020-08-10,Pittsylvania-Danville,49,10,49,10,0.20408,0.20408,0.1437,Danville,51590
2020-08-10,Pittsylvania-Danville,49,10,49,10,0.20408,0.20408,0.1437,Pittsylvania,51143
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Amelia,51007
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Buckingham,51029
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Charlotte,51037
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Cumberland,51049
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Lunenburg,51111
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Nottoway,51135
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.04682,Prince Edward,51147
2020-08-10,Peninsula,390,25,391,25,0.0641,0.06394,0.07135,James City,51095
2020-08-10,Peninsula,390,25,391,25,0.0641,0.06394,0.07135,Newport News,51700
2020-08-10,Peninsula,390,25,391,25,0.0641,0.06394,0.07135,Poquoson,51735
2020-08-10,Peninsula,390,25,391,25,0.0641,0.06394,0.07135,Williamsburg,51830
2020-08-10,Peninsula,390,25,391,25,0.0641,0.06394,0.07135,York,51199
2020-08-10,Norfolk,326,31,326,31,0.09509,0.09509,0.0853,Norfolk,51710
2020-08-10,New River,292,26,309,26,0.08904,0.08414,0.061,Floyd,51063
2020-08-10,New River,292,26,309,26,0.08904,0.08414,0.061,Giles,51071
2020-08-10,New River,292,26,309,26,0.08904,0.08414,0.061,Montgomery,51121
2020-08-10,New River,292,26,309,26,0.08904,0.08414,0.061,Pulaski,51155
2020-08-10,New River,292,26,309,26,0.08904,0.08414,0.061,Radford,51750
2020-08-10,Rappahannock,421,33,426,34,0.07838,0.07981,0.08309,Caroline,51033
2020-08-10,Rappahannock,421,33,426,34,0.07838,0.07981,0.08309,Fredericksburg,51630
2020-08-10,Rappahannock,421,33,426,34,0.07838,0.07981,0.08309,King George,51099
2020-08-10,Rappahannock,421,33,426,34,0.07838,0.07981,0.08309,Spotsylvania,51177
2020-08-10,Rappahannock,421,33,426,34,0.07838,0.07981,0.08309,Stafford,51179
2020-08-11,Cumberland Plateau,89,2,89,2,0.02247,0.02247,0.06313,Buchanan,51027
2020-08-11,Cumberland Plateau,89,2,89,2,0.02247,0.02247,0.06313,Dickenson,51051
2020-08-11,Cumberland Plateau,89,2,89,2,0.02247,0.02247,0.06313,Russell,51167
2020-08-11,Cumberland Plateau,89,2,89,2,0.02247,0.02247,0.06313,Tazewell,51185
2020-08-11,Lenowisco,118,35,120,35,0.29661,0.29167,0.19252,Lee,51105
2020-08-11,Lenowisco,118,35,120,35,0.29661,0.29167,0.19252,Norton,51720
2020-08-11,Lenowisco,118,35,120,35,0.29661,0.29167,0.19252,Scott,51169
2020-08-11,Lenowisco,118,35,120,35,0.29661,0.29167,0.19252,Wise,51195
2020-08-11,Henrico,559,25,580,26,0.04472,0.04483,0.06519,Henrico,51087
2020-08-11,Hampton,193,10,205,10,0.05181,0.04878,0.0779,Hampton,51650
2020-08-11,Fairfax,1731,89,1919,105,0.05142,0.05472,0.05304,Fairfax,51059
2020-08-11,Fairfax,1731,89,1919,105,0.05142,0.05472,0.05304,Fairfax City,51600
2020-08-11,Fairfax,1731,89,1919,105,0.05142,0.05472,0.05304,Falls Church,51610
2020-08-11,Eastern Shore,35,3,38,3,0.08571,0.07895,0.10367,Accomack,51001
2020-08-11,Eastern Shore,35,3,38,3,0.08571,0.07895,0.10367,Northampton,51131
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Dinwiddie,51053
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Emporia,51595
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Greensville,51081
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Hopewell,51670
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Petersburg,51730
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Prince George,51149
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Surry,51181
2020-08-11,Crater,272,17,278,17,0.0625,0.06115,0.11322,Sussex,51183
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Clarke,51043
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Frederick,51069
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Page,51139
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Shenandoah,51171
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Warren,51187
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03315,Winchester,51840
2020-08-11,Chesterfield,511,29,534,37,0.05675,0.06929,0.05943,Chesterfield,51041
2020-08-11,Chesterfield,511,29,534,37,0.05675,0.06929,0.05943,Colonial Heights,51570
2020-08-11,Chesterfield,511,29,534,37,0.05675,0.06929,0.05943,Powhatan,51145
2020-08-11,Chesapeake,518,64,543,68,0.12355,0.12523,0.12572,Chesapeake,51550
2020-08-11,Central Virginia,363,18,365,18,0.04959,0.04932,0.07203,Amherst,51009
2020-08-11,Central Virginia,363,18,365,18,0.04959,0.04932,0.07203,Appomattox,51011
