lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-22,Eastern Shore,54,0,55,0,0.0,0.0,0.01266,Northampton,51131
2020-08-22,Cumberland Plateau,37,3,40,3,0.08108,0.075,0.05074,Buchanan,51027
2020-08-22,Cumberland Plateau,37,3,40,3,0.08108,0.075,0.05074,Dickenson,51051
2020-08-22,Cumberland Plateau,37,3,40,3,0.08108,0.075,0.05074,Russell,51167
2020-08-22,Cumberland Plateau,37,3,40,3,0.08108,0.075,0.05074,Tazewell,51185
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Dinwiddie,51053
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Emporia,51595
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Greensville,51081
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Hopewell,51670
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Petersburg,51730
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Prince George,51149
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Surry,51181
2020-08-22,Crater,289,30,306,34,0.10381,0.11111,0.13896,Sussex,51183
2020-08-22,Chickahominy,265,10,275,12,0.03774,0.04364,0.035,Charles City,51036
2020-08-22,Chickahominy,265,10,275,12,0.03774,0.04364,0.035,Goochland,51075
2020-08-22,Chickahominy,265,10,275,12,0.03774,0.04364,0.035,Hanover,51085
2020-08-22,Chickahominy,265,10,275,12,0.03774,0.04364,0.035,New Kent,51127
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Augusta,51015
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Bath,51017
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Buena Vista City,51530
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Harrisonburg,51660
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Highland,51091
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Lexington,51678
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Rockbridge,51163
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Rockingham,51165
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Staunton,51790
2020-08-22,Central Shenandoah,269,16,278,17,0.05948,0.06115,0.05257,Waynesboro,51820
2020-08-22,Chesapeake,431,53,453,55,0.12297,0.12141,0.12995,Chesapeake,51550
2020-08-22,Central Virginia,450,48,458,48,0.10667,0.1048,0.1254,Amherst,51009
2020-08-22,Central Virginia,450,48,458,48,0.10667,0.1048,0.1254,Appomattox,51011
2020-08-22,Central Virginia,450,48,458,48,0.10667,0.1048,0.1254,Bedford,51019
2020-08-22,Central Virginia,450,48,458,48,0.10667,0.1048,0.1254,Campbell,51031
2020-08-22,Central Virginia,450,48,458,48,0.10667,0.1048,0.1254,Lynchburg,51680
2020-08-22,Arlington,442,21,465,22,0.04751,0.04731,0.04489,Arlington,51013
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Alleghany,51005
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Botetourt,51023
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Covington,51580
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Craig,51045
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Roanoke County,51161
2020-08-22,Alleghany,175,19,191,19,0.10857,0.09948,0.10029,Salem,51775
2020-08-22,Alexandria,309,11,342,13,0.0356,0.03801,0.05766,Alexandria,51510
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.05581,Lee,51105
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.05581,Norton,51720
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.05581,Scott,51169
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.05581,Wise,51195
2020-08-22,Chesterfield,512,44,554,53,0.08594,0.09567,0.09289,Chesterfield,51041
2020-08-22,Chesterfield,512,44,554,53,0.08594,0.09567,0.09289,Colonial Heights,51570
2020-08-22,Chesterfield,512,44,554,53,0.08594,0.09567,0.09289,Powhatan,51145
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Clarke,51043
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Frederick,51069
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Page,51139
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Shenandoah,51171
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Warren,51187
2020-08-22,Lord Fairfax,519,11,530,11,0.02119,0.02075,0.03037,Winchester,51840
2020-08-22,Loudoun,593,35,652,41,0.05902,0.06288,0.05719,Loudoun,51107
2020-08-22,West Piedmont,207,18,212,18,0.08696,0.08491,0.11867,Franklin County,51067
2020-08-22,West Piedmont,207,18,212,18,0.08696,0.08491,0.11867,Henry,51089
2020-08-22,West Piedmont,207,18,212,18,0.08696,0.08491,0.11867,Martinsville,51690
2020-08-22,West Piedmont,207,18,212,18,0.08696,0.08491,0.11867,Patrick,51141
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Bland,51021
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Bristol,51520
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Carroll,51035
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Galax,51640
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Grayson,51077
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Smyth,51173
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Washington,51191
2020-08-22,Mount Rogers,240,16,248,18,0.06667,0.07258,0.07083,Wythe,51197
2020-08-22,Western Tidewater,290,35,294,36,0.12069,0.12245,0.13534,Franklin City,51620
2020-08-22,Western Tidewater,290,35,294,36,0.12069,0.12245,0.13534,Isle of Wight,51093
2020-08-22,Western Tidewater,290,35,294,36,0.12069,0.12245,0.13534,Southampton,51175
2020-08-22,Western Tidewater,290,35,294,36,0.12069,0.12245,0.13534,Suffolk,51800
2020-08-22,Virginia Beach,1026,54,1065,56,0.05263,0.05258,0.05103,Virginia Beach,51810
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Essex,51057
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Gloucester,51073
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,King and Queen,51097
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,King William,51101
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Lancaster,51103
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Mathews,51115
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Middlesex,51119
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Northumberland,51133
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Richmond County,51159
2020-08-22,Three Rivers,163,9,182,13,0.05521,0.07143,0.05996,Westmoreland,51193
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Albemarle,51003
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Charlottesville,51540
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Fluvanna,51065
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Greene,51079
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Louisa,51109
2020-08-22,Thomas Jefferson,396,17,404,17,0.04293,0.04208,0.04849,Nelson,51125
2020-08-22,Roanoke,773,18,788,18,0.02329,0.02284,0.04394,Roanoke City,51770
2020-08-22,Richmond,835,29,847,35,0.03473,0.04132,0.03245,Richmond City,51760
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.03324,Culpeper,51047
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.03324,Fauquier,51061
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.03324,Madison,51113
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.03324,Orange,51137
2020-08-22,Rappahannock Rapidan,173,8,188,14,0.04624,0.07447,0.03324,Rappahannock,51157
2020-08-22,Southside,152,12,157,12,0.07895,0.07643,0.06751,Brunswick,51025
2020-08-22,Southside,152,12,157,12,0.07895,0.07643,0.06751,Halifax,51083
2020-08-22,Southside,152,12,157,12,0.07895,0.07643,0.06751,Mecklenburg,51117
2020-08-22,Prince William,680,53,732,65,0.07794,0.0888,0.077,Manassas City,51683
2020-08-22,Prince William,680,53,732,65,0.07794,0.0888,0.077,Manassas Park,51685
2020-08-22,Prince William,680,53,732,65,0.07794,0.0888,0.077,Prince William,51153
2020-08-22,Portsmouth,197,31,199,32,0.15736,0.1608,0.14863,Portsmouth,51740
2020-08-22,Pittsylvania-Danville,162,21,164,21,0.12963,0.12805,0.12542,Danville,51590
2020-08-22,Pittsylvania-Danville,162,21,164,21,0.12963,0.12805,0.12542,Pittsylvania,51143
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Amelia,51007
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Buckingham,51029
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Charlotte,51037
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Cumberland,51049
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Lunenburg,51111
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Nottoway,51135
2020-08-22,Piedmont,165,14,169,14,0.08485,0.08284,0.06604,Prince Edward,51147
2020-08-22,Peninsula,497,52,510,52,0.10463,0.10196,0.0981,James City,51095
2020-08-22,Peninsula,497,52,510,52,0.10463,0.10196,0.0981,Newport News,51700
2020-08-22,Peninsula,497,52,510,52,0.10463,0.10196,0.0981,Poquoson,51735
2020-08-22,Peninsula,497,52,510,52,0.10463,0.10196,0.0981,Williamsburg,51830
2020-08-22,Peninsula,497,52,510,52,0.10463,0.10196,0.0981,York,51199
2020-08-22,Norfolk,563,46,575,48,0.08171,0.08348,0.09272,Norfolk,51710
2020-08-22,New River,1388,50,1401,50,0.03602,0.03569,0.02958,Floyd,51063
2020-08-22,New River,1388,50,1401,50,0.03602,0.03569,0.02958,Giles,51071
2020-08-22,New River,1388,50,1401,50,0.03602,0.03569,0.02958,Montgomery,51121
2020-08-22,New River,1388,50,1401,50,0.03602,0.03569,0.02958,Pulaski,51155
2020-08-22,New River,1388,50,1401,50,0.03602,0.03569,0.02958,Radford,51750
2020-08-22,Rappahannock,414,35,445,43,0.08454,0.09663,0.07288,Caroline,51033
2020-08-22,Rappahannock,414,35,445,43,0.08454,0.09663,0.07288,Fredericksburg,51630
2020-08-22,Rappahannock,414,35,445,43,0.08454,0.09663,0.07288,King George,51099
2020-08-22,Rappahannock,414,35,445,43,0.08454,0.09663,0.07288,Spotsylvania,51177
2020-08-22,Rappahannock,414,35,445,43,0.08454,0.09663,0.07288,Stafford,51179
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.05288,Buchanan,51027
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.05288,Dickenson,51051
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.05288,Russell,51167
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.05288,Tazewell,51185
2020-08-23,Lenowisco,145,9,148,10,0.06207,0.06757,0.05789,Lee,51105
2020-08-23,Lenowisco,145,9,148,10,0.06207,0.06757,0.05789,Norton,51720
2020-08-23,Lenowisco,145,9,148,10,0.06207,0.06757,0.05789,Scott,51169
2020-08-23,Lenowisco,145,9,148,10,0.06207,0.06757,0.05789,Wise,51195
2020-08-23,Henrico,493,85,517,91,0.17241,0.17602,0.09609,Henrico,51087
2020-08-23,Hampton,115,9,118,9,0.07826,0.07627,0.08829,Hampton,51650
2020-08-23,Fairfax,1493,94,1606,105,0.06296,0.06538,0.0553,Fairfax,51059
2020-08-23,Fairfax,1493,94,1606,105,0.06296,0.06538,0.0553,Fairfax City,51600
2020-08-23,Fairfax,1493,94,1606,105,0.06296,0.06538,0.0553,Falls Church,51610
2020-08-23,Eastern Shore,49,1,50,1,0.02041,0.02,0.01524,Accomack,51001
2020-08-23,Eastern Shore,49,1,50,1,0.02041,0.02,0.01524,Northampton,51131
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Dinwiddie,51053
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Emporia,51595
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Greensville,51081
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Hopewell,51670
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Petersburg,51730
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Prince George,51149
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Surry,51181
2020-08-23,Crater,268,28,272,29,0.10448,0.10662,0.12747,Sussex,51183
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Clarke,51043
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Frederick,51069
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Page,51139
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Shenandoah,51171
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Warren,51187
2020-08-23,Lord Fairfax,398,12,403,12,0.03015,0.02978,0.0303,Winchester,51840
2020-08-23,Chesterfield,370,21,401,24,0.05676,0.05985,0.08085,Chesterfield,51041
2020-08-23,Chesterfield,370,21,401,24,0.05676,0.05985,0.08085,Colonial Heights,51570
2020-08-23,Chesterfield,370,21,401,24,0.05676,0.05985,0.08085,Powhatan,51145
2020-08-23,Chesapeake,383,46,398,49,0.1201,0.12312,0.12667,Chesapeake,51550
2020-08-23,Central Virginia,441,44,445,44,0.09977,0.09888,0.11685,Amherst,51009
2020-08-23,Central Virginia,441,44,445,44,0.09977,0.09888,0.11685,Appomattox,51011
