lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.09091,Surry,51181
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.09091,Sussex,51183
2020-08-06,Chickahominy,143,12,154,13,0.08392,0.08442,0.08392,Charles City,51036
2020-08-06,Chickahominy,143,12,154,13,0.08392,0.08442,0.08392,Goochland,51075
2020-08-06,Chickahominy,143,12,154,13,0.08392,0.08442,0.08392,Hanover,51085
2020-08-06,Chickahominy,143,12,154,13,0.08392,0.08442,0.08392,New Kent,51127
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0901,Chesterfield,51041
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0901,Colonial Heights,51570
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0901,Powhatan,51145
2020-08-06,Chesapeake,515,86,526,86,0.16699,0.1635,0.16699,Chesapeake,51550
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.0499,Amherst,51009
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.0499,Appomattox,51011
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.0499,Bedford,51019
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.0499,Campbell,51031
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.0499,Lynchburg,51680
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Augusta,51015
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Bath,51017
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Buena Vista City,51530
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Harrisonburg,51660
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Highland,51091
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Lexington,51678
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Rockbridge,51163
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Rockingham,51165
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Staunton,51790
2020-08-06,Central Shenandoah,400,16,410,16,0.04,0.03902,0.04,Waynesboro,51820
2020-08-06,Arlington,510,24,558,27,0.04706,0.04839,0.04706,Arlington,51013
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Alleghany,51005
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Botetourt,51023
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Covington,51580
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Craig,51045
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Roanoke County,51161
2020-08-06,Alleghany,237,10,259,13,0.04219,0.05019,0.04219,Salem,51775
2020-08-06,Alexandria,295,19,324,19,0.06441,0.05864,0.05803,Alexandria,51510
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Clarke,51043
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Frederick,51069
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Page,51139
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Shenandoah,51171
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Warren,51187
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.0378,Winchester,51840
2020-08-06,Loudoun,665,40,743,46,0.06015,0.06191,0.06015,Loudoun,51107
2020-08-06,West Piedmont,197,20,204,21,0.10152,0.10294,0.10152,Franklin County,51067
2020-08-06,West Piedmont,197,20,204,21,0.10152,0.10294,0.10152,Henry,51089
2020-08-06,West Piedmont,197,20,204,21,0.10152,0.10294,0.10152,Martinsville,51690
2020-08-06,West Piedmont,197,20,204,21,0.10152,0.10294,0.10152,Patrick,51141
2020-08-06,New River,171,12,184,12,0.07018,0.06522,0.07018,Floyd,51063
2020-08-06,New River,171,12,184,12,0.07018,0.06522,0.07018,Giles,51071
2020-08-06,New River,171,12,184,12,0.07018,0.06522,0.07018,Montgomery,51121
2020-08-06,New River,171,12,184,12,0.07018,0.06522,0.07018,Pulaski,51155
2020-08-06,New River,171,12,184,12,0.07018,0.06522,0.07018,Radford,51750
2020-08-06,Western Tidewater,378,42,381,42,0.11111,0.11024,0.11111,Franklin City,51620
2020-08-06,Western Tidewater,378,42,381,42,0.11111,0.11024,0.11111,Isle of Wight,51093
2020-08-06,Western Tidewater,378,42,381,42,0.11111,0.11024,0.11111,Southampton,51175
2020-08-06,Western Tidewater,378,42,381,42,0.11111,0.11024,0.11111,Suffolk,51800
2020-08-06,Virginia Beach,747,87,780,89,0.11647,0.1141,0.11647,Virginia Beach,51810
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Essex,51057
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Gloucester,51073
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,King and Queen,51097
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,King William,51101
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Lancaster,51103
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Mathews,51115
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Middlesex,51119
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Northumberland,51133
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Richmond County,51159
2020-08-06,Three Rivers,227,17,231,17,0.07489,0.07359,0.07489,Westmoreland,51193
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Albemarle,51003
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Charlottesville,51540
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Fluvanna,51065
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Greene,51079
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Louisa,51109
2020-08-06,Thomas Jefferson,513,32,530,33,0.06238,0.06226,0.06238,Nelson,51125
2020-08-06,Southside,264,9,268,10,0.03409,0.03731,0.03409,Brunswick,51025
2020-08-06,Southside,264,9,268,10,0.03409,0.03731,0.03409,Halifax,51083
2020-08-06,Southside,264,9,268,10,0.03409,0.03731,0.03409,Mecklenburg,51117
2020-08-06,Roanoke,475,13,492,15,0.02737,0.03049,0.02737,Roanoke City,51770
2020-08-06,Richmond,349,29,360,30,0.08309,0.08333,0.08309,Richmond City,51760
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Bland,51021
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Bristol,51520
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Carroll,51035
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Galax,51640
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Grayson,51077
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Smyth,51173
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Washington,51191
2020-08-06,Mount Rogers,235,27,253,30,0.11489,0.11858,0.11489,Wythe,51197
2020-08-06,Rappahannock,493,49,528,52,0.09939,0.09848,0.09939,Caroline,51033
2020-08-06,Rappahannock,493,49,528,52,0.09939,0.09848,0.09939,Fredericksburg,51630
2020-08-06,Rappahannock,493,49,528,52,0.09939,0.09848,0.09939,King George,51099
2020-08-06,Rappahannock,493,49,528,52,0.09939,0.09848,0.09939,Spotsylvania,51177
2020-08-06,Rappahannock,493,49,528,52,0.09939,0.09848,0.09939,Stafford,51179
2020-08-06,Prince William,956,87,1028,96,0.091,0.09339,0.091,Manassas City,51683
2020-08-06,Prince William,956,87,1028,96,0.091,0.09339,0.091,Manassas Park,51685
2020-08-06,Prince William,956,87,1028,96,0.091,0.09339,0.091,Prince William,51153
2020-08-06,Portsmouth,183,38,183,38,0.20765,0.20765,0.20765,Portsmouth,51740
2020-08-06,Pittsylvania-Danville,357,16,362,17,0.04482,0.04696,0.04482,Danville,51590
2020-08-06,Pittsylvania-Danville,357,16,362,17,0.04482,0.04696,0.04482,Pittsylvania,51143
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Amelia,51007
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Buckingham,51029
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Charlotte,51037
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Cumberland,51049
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Lunenburg,51111
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Nottoway,51135
2020-08-06,Piedmont,197,17,203,17,0.08629,0.08374,0.08629,Prince Edward,51147
2020-08-06,Peninsula,662,49,668,49,0.07402,0.07335,0.07402,James City,51095
2020-08-06,Peninsula,662,49,668,49,0.07402,0.07335,0.07402,Newport News,51700
2020-08-06,Peninsula,662,49,668,49,0.07402,0.07335,0.07402,Poquoson,51735
2020-08-06,Peninsula,662,49,668,49,0.07402,0.07335,0.07402,Williamsburg,51830
2020-08-06,Peninsula,662,49,668,49,0.07402,0.07335,0.07402,York,51199
2020-08-06,Norfolk,466,53,479,56,0.11373,0.11691,0.11373,Norfolk,51710
2020-08-06,Rappahannock Rapidan,217,15,249,29,0.06912,0.11647,0.06912,Culpeper,51047
2020-08-06,Rappahannock Rapidan,217,15,249,29,0.06912,0.11647,0.06912,Fauquier,51061
2020-08-06,Rappahannock Rapidan,217,15,249,29,0.06912,0.11647,0.06912,Madison,51113
2020-08-06,Rappahannock Rapidan,217,15,249,29,0.06912,0.11647,0.06912,Orange,51137
2020-08-06,Rappahannock Rapidan,217,15,249,29,0.06912,0.11647,0.06912,Rappahannock,51157
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Clarke,51043
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Frederick,51069
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Page,51139
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Shenandoah,51171
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Warren,51187
2020-08-07,Lord Fairfax,330,25,346,27,0.07576,0.07803,0.05678,Winchester,51840
2020-08-07,Lenowisco,164,30,171,30,0.18293,0.17544,0.20539,Lee,51105
2020-08-07,Lenowisco,164,30,171,30,0.18293,0.17544,0.20539,Norton,51720
2020-08-07,Lenowisco,164,30,171,30,0.18293,0.17544,0.20539,Scott,51169
2020-08-07,Lenowisco,164,30,171,30,0.18293,0.17544,0.20539,Wise,51195
2020-08-07,Henrico,916,106,945,112,0.11572,0.11852,0.09704,Henrico,51087
2020-08-07,Hampton,184,14,187,14,0.07609,0.07487,0.09907,Hampton,51650
2020-08-07,Fairfax,1554,91,1755,106,0.05856,0.0604,0.0523,Fairfax,51059
2020-08-07,Fairfax,1554,91,1755,106,0.05856,0.0604,0.0523,Fairfax City,51600
2020-08-07,Fairfax,1554,91,1755,106,0.05856,0.0604,0.0523,Falls Church,51610
2020-08-07,Eastern Shore,81,8,83,8,0.09877,0.09639,0.06757,Accomack,51001
2020-08-07,Eastern Shore,81,8,83,8,0.09877,0.09639,0.06757,Northampton,51131
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Dinwiddie,51053
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Emporia,51595
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Greensville,51081
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Hopewell,51670
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Petersburg,51730
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Prince George,51149
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Surry,51181
2020-08-07,Crater,364,40,369,40,0.10989,0.1084,0.1004,Sussex,51183
2020-08-07,Central Virginia,639,68,649,68,0.10642,0.10478,0.07816,Amherst,51009
2020-08-07,Central Virginia,639,68,649,68,0.10642,0.10478,0.07816,Appomattox,51011
2020-08-07,Central Virginia,639,68,649,68,0.10642,0.10478,0.07816,Bedford,51019
2020-08-07,Central Virginia,639,68,649,68,0.10642,0.10478,0.07816,Campbell,51031
2020-08-07,Central Virginia,639,68,649,68,0.10642,0.10478,0.07816,Lynchburg,51680
2020-08-07,Chesterfield,766,102,811,111,0.13316,0.13687,0.11163,Chesterfield,51041
2020-08-07,Chesterfield,766,102,811,111,0.13316,0.13687,0.11163,Colonial Heights,51570
2020-08-07,Chesterfield,766,102,811,111,0.13316,0.13687,0.11163,Powhatan,51145
2020-08-07,Chesapeake,553,53,569,55,0.09584,0.09666,0.13142,Chesapeake,51550
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Augusta,51015
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Bath,51017
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Buena Vista City,51530
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Harrisonburg,51660
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Highland,51091
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Lexington,51678
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Rockbridge,51163
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Rockingham,51165
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Staunton,51790
2020-08-07,Central Shenandoah,612,27,624,28,0.04412,0.04487,0.04206,Waynesboro,51820
2020-08-07,Arlington,438,20,481,23,0.04566,0.04782,0.04636,Arlington,51013
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Alleghany,51005
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Botetourt,51023
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Covington,51580
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Craig,51045
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Roanoke County,51161
2020-08-07,Alleghany,312,8,334,10,0.02564,0.02994,0.03392,Salem,51775
2020-08-07,Alexandria,269,16,313,21,0.05948,0.06709,0.05852,Alexandria,51510
2020-08-07,Loudoun,592,31,638,33,0.05236,0.05172,0.05625,Loudoun,51107
2020-08-07,Chickahominy,307,13,326,13,0.04235,0.03988,0.06313,Charles City,51036
2020-08-07,Chickahominy,307,13,326,13,0.04235,0.03988,0.06313,Goochland,51075
2020-08-07,Chickahominy,307,13,326,13,0.04235,0.03988,0.06313,Hanover,51085
2020-08-07,Chickahominy,307,13,326,13,0.04235,0.03988,0.06313,New Kent,51127
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Bland,51021
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Bristol,51520
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Carroll,51035
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Galax,51640
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Grayson,51077
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Smyth,51173
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Washington,51191
2020-08-07,Mount Rogers,395,30,407,32,0.07595,0.07862,0.09542,Wythe,51197
2020-08-07,Cumberland Plateau,146,7,147,7,0.04795,0.04762,0.05859,Buchanan,51027
2020-08-07,Cumberland Plateau,146,7,147,7,0.04795,0.04762,0.05859,Dickenson,51051
2020-08-07,Cumberland Plateau,146,7,147,7,0.04795,0.04762,0.05859,Russell,51167
2020-08-07,Cumberland Plateau,146,7,147,7,0.04795,0.04762,0.05859,Tazewell,51185
2020-08-07,Norfolk,503,50,517,53,0.0994,0.10251,0.10656,Norfolk,51710
2020-08-07,New River,314,10,353,28,0.03185,0.07932,0.05102,Floyd,51063
2020-08-07,New River,314,10,353,28,0.03185,0.07932,0.05102,Giles,51071
2020-08-07,New River,314,10,353,28,0.03185,0.07932,0.05102,Montgomery,51121
2020-08-07,New River,314,10,353,28,0.03185,0.07932,0.05102,Pulaski,51155
2020-08-07,New River,314,10,353,28,0.03185,0.07932,0.05102,Radford,51750
2020-08-07,West Piedmont,236,40,246,45,0.16949,0.18293,0.1355,Franklin County,51067
2020-08-07,West Piedmont,236,40,246,45,0.16949,0.18293,0.1355,Henry,51089
2020-08-07,West Piedmont,236,40,246,45,0.16949,0.18293,0.1355,Martinsville,51690
2020-08-07,West Piedmont,236,40,246,45,0.16949,0.18293,0.1355,Patrick,51141
2020-08-07,Virginia Beach,810,84,838,87,0.1037,0.10382,0.11009,Virginia Beach,51810
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Essex,51057
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Gloucester,51073
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,King and Queen,51097
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,King William,51101
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Lancaster,51103
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Mathews,51115
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Middlesex,51119
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Northumberland,51133
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Richmond County,51159
2020-08-07,Three Rivers,152,22,160,23,0.14474,0.14375,0.10981,Westmoreland,51193
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Albemarle,51003
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Charlottesville,51540
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Fluvanna,51065
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Greene,51079
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Louisa,51109
2020-08-07,Thomas Jefferson,672,38,688,40,0.05655,0.05814,0.05947,Nelson,51125
2020-08-07,Southside,106,8,112,11,0.07547,0.09821,0.05478,Brunswick,51025
2020-08-07,Southside,106,8,112,11,0.07547,0.09821,0.05478,Halifax,51083
2020-08-07,Southside,106,8,112,11,0.07547,0.09821,0.05478,Mecklenburg,51117
2020-08-07,Roanoke,926,55,941,56,0.0594,0.05951,0.04338,Roanoke City,51770
2020-08-07,Richmond,613,82,626,83,0.13377,0.13259,0.10843,Richmond City,51760
2020-08-07,Western Tidewater,339,47,348,47,0.13864,0.13506,0.12488,Franklin City,51620
2020-08-07,Western Tidewater,339,47,348,47,0.13864,0.13506,0.12488,Isle of Wight,51093
2020-08-07,Western Tidewater,339,47,348,47,0.13864,0.13506,0.12488,Southampton,51175
2020-08-07,Western Tidewater,339,47,348,47,0.13864,0.13506,0.12488,Suffolk,51800
2020-08-07,Rappahannock,478,32,506,34,0.06695,0.06719,0.08317,Caroline,51033
2020-08-07,Rappahannock,478,32,506,34,0.06695,0.06719,0.08317,Fredericksburg,51630
2020-08-07,Rappahannock,478,32,506,34,0.06695,0.06719,0.08317,King George,51099
2020-08-07,Rappahannock,478,32,506,34,0.06695,0.06719,0.08317,Spotsylvania,51177
2020-08-07,Rappahannock,478,32,506,34,0.06695,0.06719,0.08317,Stafford,51179
2020-08-07,Prince William,842,72,892,77,0.08551,0.08632,0.08826,Manassas City,51683
2020-08-07,Prince William,842,72,892,77,0.08551,0.08632,0.08826,Manassas Park,51685
2020-08-07,Prince William,842,72,892,77,0.08551,0.08632,0.08826,Prince William,51153
2020-08-07,Portsmouth,242,29,245,29,0.11983,0.11837,0.16374,Portsmouth,51740
2020-08-07,Pittsylvania-Danville,274,56,280,56,0.20438,0.2,0.1246,Danville,51590
2020-08-07,Pittsylvania-Danville,274,56,280,56,0.20438,0.2,0.1246,Pittsylvania,51143
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Amelia,51007
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Buckingham,51029
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Charlotte,51037
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Cumberland,51049
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Lunenburg,51111
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Nottoway,51135
2020-08-07,Piedmont,166,8,173,11,0.04819,0.06358,0.06724,Prince Edward,51147
2020-08-07,Rappahannock Rapidan,252,14,270,18,0.05556,0.06667,0.06234,Culpeper,51047
2020-08-07,Rappahannock Rapidan,252,14,270,18,0.05556,0.06667,0.06234,Fauquier,51061
2020-08-07,Rappahannock Rapidan,252,14,270,18,0.05556,0.06667,0.06234,Madison,51113
2020-08-07,Rappahannock Rapidan,252,14,270,18,0.05556,0.06667,0.06234,Orange,51137
2020-08-07,Rappahannock Rapidan,252,14,270,18,0.05556,0.06667,0.06234,Rappahannock,51157
2020-08-07,Peninsula,568,36,579,37,0.06338,0.0639,0.0687,James City,51095
2020-08-07,Peninsula,568,36,579,37,0.06338,0.0639,0.0687,Newport News,51700
2020-08-07,Peninsula,568,36,579,37,0.06338,0.0639,0.0687,Poquoson,51735
2020-08-07,Peninsula,568,36,579,37,0.06338,0.0639,0.0687,Williamsburg,51830
2020-08-07,Peninsula,568,36,579,37,0.06338,0.0639,0.0687,York,51199
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Augusta,51015
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Bath,51017
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Buena Vista City,51530
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Harrisonburg,51660
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Highland,51091
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Lexington,51678
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Rockbridge,51163
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Rockingham,51165
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Staunton,51790
2020-08-08,Central Shenandoah,305,8,316,8,0.02623,0.02532,0.03678,Waynesboro,51820
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Clarke,51043
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Frederick,51069
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Page,51139
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Shenandoah,51171
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Warren,51187
2020-08-08,Lord Fairfax,378,6,392,6,0.01587,0.01531,0.04314,Winchester,51840
2020-08-08,Lenowisco,114,19,119,21,0.16667,0.17647,0.19248,Lee,51105
2020-08-08,Lenowisco,114,19,119,21,0.16667,0.17647,0.19248,Norton,51720
2020-08-08,Lenowisco,114,19,119,21,0.16667,0.17647,0.19248,Scott,51169
2020-08-08,Lenowisco,114,19,119,21,0.16667,0.17647,0.19248,Wise,51195
2020-08-08,Henrico,775,47,806,52,0.06065,0.06452,0.08491,Henrico,51087
2020-08-08,Hampton,265,23,273,23,0.08679,0.08425,0.09498,Hampton,51650
2020-08-08,Fairfax,2317,107,2494,123,0.04618,0.04932,0.05026,Fairfax,51059
2020-08-08,Fairfax,2317,107,2494,123,0.04618,0.04932,0.05026,Fairfax City,51600
2020-08-08,Fairfax,2317,107,2494,123,0.04618,0.04932,0.05026,Falls Church,51610
2020-08-08,Chickahominy,252,10,272,10,0.03968,0.03676,0.05532,Charles City,51036
2020-08-08,Chickahominy,252,10,272,10,0.03968,0.03676,0.05532,Goochland,51075
2020-08-08,Chickahominy,252,10,272,10,0.03968,0.03676,0.05532,Hanover,51085
2020-08-08,Chickahominy,252,10,272,10,0.03968,0.03676,0.05532,New Kent,51127
2020-08-08,Cumberland Plateau,77,15,80,15,0.19481,0.1875,0.104,Buchanan,51027
2020-08-08,Cumberland Plateau,77,15,80,15,0.19481,0.1875,0.104,Dickenson,51051
2020-08-08,Cumberland Plateau,77,15,80,15,0.19481,0.1875,0.104,Russell,51167
2020-08-08,Cumberland Plateau,77,15,80,15,0.19481,0.1875,0.104,Tazewell,51185
2020-08-08,Crater,295,30,303,32,0.10169,0.10561,0.10083,Dinwiddie,51053
