lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day,CityCounty,CountyFIPS
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.15833,Martinsville,51690
2020-08-04,West Piedmont,120,19,123,21,0.15833,0.17073,0.15833,Patrick,51141
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Clarke,51043
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Frederick,51069
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Page,51139
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Shenandoah,51171
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Warren,51187
2020-08-04,Lord Fairfax,501,7,513,8,0.01397,0.01559,0.01397,Winchester,51840
2020-08-04,Loudoun,353,25,410,31,0.07082,0.07561,0.07082,Loudoun,51107
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Dinwiddie,51053
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Emporia,51595
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Greensville,51081
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Hopewell,51670
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Petersburg,51730
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Prince George,51149
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Surry,51181
2020-08-04,Crater,220,28,220,28,0.12727,0.12727,0.12727,Sussex,51183
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.03873,Floyd,51063
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.03873,Giles,51071
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.03873,Montgomery,51121
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.03873,Pulaski,51155
2020-08-04,New River,284,11,299,11,0.03873,0.03679,0.03873,Radford,51750
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17742,Franklin City,51620
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17742,Isle of Wight,51093
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17742,Southampton,51175
2020-08-04,Western Tidewater,124,22,126,22,0.17742,0.1746,0.17742,Suffolk,51800
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Bland,51021
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Bristol,51520
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Carroll,51035
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Galax,51640
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Grayson,51077
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Smyth,51173
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Washington,51191
2020-08-04,Mount Rogers,105,10,112,15,0.09524,0.13393,0.09524,Wythe,51197
2020-08-04,Virginia Beach,768,42,780,44,0.05469,0.05641,0.05469,Virginia Beach,51810
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Essex,51057
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Gloucester,51073
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,King and Queen,51097
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,King William,51101
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Lancaster,51103
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Mathews,51115
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Middlesex,51119
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Northumberland,51133
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Richmond County,51159
2020-08-04,Three Rivers,124,7,125,8,0.05645,0.064,0.05645,Westmoreland,51193
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Albemarle,51003
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Charlottesville,51540
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Fluvanna,51065
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Greene,51079
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Louisa,51109
2020-08-04,Thomas Jefferson,448,18,454,18,0.04018,0.03965,0.04018,Nelson,51125
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.07477,Brunswick,51025
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.07477,Halifax,51083
2020-08-04,Southside,107,8,108,8,0.07477,0.07407,0.07477,Mecklenburg,51117
2020-08-04,Richmond,264,19,272,25,0.07197,0.09191,0.07197,Richmond City,51760
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.05525,Culpeper,51047
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.05525,Fauquier,51061
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.05525,Madison,51113
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.05525,Orange,51137
2020-08-04,Rappahannock Rapidan,181,10,196,16,0.05525,0.08163,0.05525,Rappahannock,51157
2020-08-04,Roanoke,217,13,224,13,0.05991,0.05804,0.05991,Roanoke City,51770
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.07934,Manassas City,51683
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.07934,Manassas Park,51685
2020-08-04,Prince William,542,43,580,56,0.07934,0.09655,0.07934,Prince William,51153
2020-08-04,Portsmouth,85,10,85,10,0.11765,0.11765,0.11765,Portsmouth,51740
2020-08-04,Pittsylvania-Danville,132,22,132,22,0.16667,0.16667,0.16667,Danville,51590
2020-08-04,Pittsylvania-Danville,132,22,132,22,0.16667,0.16667,0.16667,Pittsylvania,51143
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Amelia,51007
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Buckingham,51029
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Charlotte,51037
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Cumberland,51049
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Lunenburg,51111
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Nottoway,51135
2020-08-04,Piedmont,100,8,101,8,0.08,0.07921,0.08,Prince Edward,51147
2020-08-04,Peninsula,276,32,280,33,0.11594,0.11786,0.11594,James City,51095
2020-08-04,Peninsula,276,32,280,33,0.11594,0.11786,0.11594,Newport News,51700
2020-08-04,Peninsula,276,32,280,33,0.11594,0.11786,0.11594,Poquoson,51735
2020-08-04,Peninsula,276,32,280,33,0.11594,0.11786,0.11594,Williamsburg,51830
2020-08-04,Peninsula,276,32,280,33,0.11594,0.11786,0.11594,York,51199
2020-08-04,Norfolk,318,39,321,39,0.12264,0.1215,0.12264,Norfolk,51710
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.04899,Caroline,51033
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.04899,Fredericksburg,51630
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.04899,King George,51099
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.04899,Spotsylvania,51177
2020-08-04,Rappahannock,347,17,361,17,0.04899,0.04709,0.04899,Stafford,51179
2020-08-05,Henrico,873,44,904,52,0.0504,0.05752,0.06532,Henrico,51087
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Dinwiddie,51053
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Emporia,51595
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Greensville,51081
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Hopewell,51670
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Petersburg,51730
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Prince George,51149
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Surry,51181
2020-08-05,Crater,250,30,269,34,0.12,0.12639,0.12363,Sussex,51183
2020-08-05,Hampton,263,25,272,27,0.09506,0.09926,0.08629,Hampton,51650
2020-08-05,Fairfax,1610,72,1922,99,0.04472,0.05151,0.04866,Fairfax,51059
2020-08-05,Fairfax,1610,72,1922,99,0.04472,0.05151,0.04866,Fairfax City,51600
2020-08-05,Fairfax,1610,72,1922,99,0.04472,0.05151,0.04866,Falls Church,51610
2020-08-05,Eastern Shore,86,3,90,3,0.03488,0.03333,0.05798,Accomack,51001
2020-08-05,Eastern Shore,86,3,90,3,0.03488,0.03333,0.05798,Northampton,51131
2020-08-05,Cumberland Plateau,70,4,77,5,0.05714,0.06494,0.07074,Buchanan,51027
2020-08-05,Cumberland Plateau,70,4,77,5,0.05714,0.06494,0.07074,Dickenson,51051
2020-08-05,Cumberland Plateau,70,4,77,5,0.05714,0.06494,0.07074,Russell,51167
2020-08-05,Cumberland Plateau,70,4,77,5,0.05714,0.06494,0.07074,Tazewell,51185
2020-08-05,Chickahominy,233,10,247,13,0.04292,0.05263,0.05315,Charles City,51036
2020-08-05,Chickahominy,233,10,247,13,0.04292,0.05263,0.05315,Goochland,51075
2020-08-05,Chickahominy,233,10,247,13,0.04292,0.05263,0.05315,Hanover,51085
2020-08-05,Chickahominy,233,10,247,13,0.04292,0.05263,0.05315,New Kent,51127
2020-08-05,West Piedmont,206,47,216,51,0.22816,0.23611,0.19325,Franklin County,51067
2020-08-05,West Piedmont,206,47,216,51,0.22816,0.23611,0.19325,Henry,51089
2020-08-05,West Piedmont,206,47,216,51,0.22816,0.23611,0.19325,Martinsville,51690
2020-08-05,West Piedmont,206,47,216,51,0.22816,0.23611,0.19325,Patrick,51141
2020-08-05,Chesapeake,528,64,566,69,0.12121,0.12191,0.11482,Chesapeake,51550
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07605,Amherst,51009
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07605,Appomattox,51011
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07605,Bedford,51019
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07605,Campbell,51031
2020-08-05,Central Virginia,620,66,633,66,0.10645,0.10427,0.07605,Lynchburg,51680
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Augusta,51015
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Bath,51017
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Buena Vista City,51530
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Harrisonburg,51660
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Highland,51091
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Lexington,51678
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Rockbridge,51163
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Rockingham,51165
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Staunton,51790
2020-08-05,Central Shenandoah,646,17,662,18,0.02632,0.02719,0.03555,Waynesboro,51820
2020-08-05,Arlington,383,15,453,19,0.03916,0.04194,0.03309,Arlington,51013
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Alleghany,51005
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Botetourt,51023
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Covington,51580
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Craig,51045
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Roanoke County,51161
2020-08-05,Alleghany,177,5,195,5,0.02825,0.02564,0.037,Salem,51775
2020-08-05,Alexandria,271,14,323,25,0.05166,0.0774,0.0576,Alexandria,51510
2020-08-05,Lenowisco,150,27,158,29,0.18,0.18354,0.13128,Lee,51105
2020-08-05,Lenowisco,150,27,158,29,0.18,0.18354,0.13128,Norton,51720
2020-08-05,Lenowisco,150,27,158,29,0.18,0.18354,0.13128,Scott,51169
2020-08-05,Lenowisco,150,27,158,29,0.18,0.18354,0.13128,Wise,51195
2020-08-05,Chesterfield,616,33,654,36,0.05357,0.05505,0.07031,Chesterfield,51041
2020-08-05,Chesterfield,616,33,654,36,0.05357,0.05505,0.07031,Colonial Heights,51570
2020-08-05,Chesterfield,616,33,654,36,0.05357,0.05505,0.07031,Powhatan,51145
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Clarke,51043
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Frederick,51069
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Page,51139
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Shenandoah,51171
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Warren,51187
2020-08-05,Lord Fairfax,373,14,392,17,0.03753,0.04337,0.02575,Winchester,51840
2020-08-05,Rappahannock,572,28,617,35,0.04895,0.05673,0.04897,Caroline,51033
2020-08-05,Rappahannock,572,28,617,35,0.04895,0.05673,0.04897,Fredericksburg,51630
2020-08-05,Rappahannock,572,28,617,35,0.04895,0.05673,0.04897,King George,51099
2020-08-05,Rappahannock,572,28,617,35,0.04895,0.05673,0.04897,Spotsylvania,51177
2020-08-05,Rappahannock,572,28,617,35,0.04895,0.05673,0.04897,Stafford,51179
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Bland,51021
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Bristol,51520
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Carroll,51035
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Galax,51640
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Grayson,51077
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Smyth,51173
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Washington,51191
2020-08-05,Mount Rogers,253,37,271,46,0.14625,0.16974,0.12074,Wythe,51197
2020-08-05,Loudoun,597,18,686,22,0.03015,0.03207,0.05048,Loudoun,51107
2020-08-05,Virginia Beach,1034,93,1080,98,0.08994,0.09074,0.07232,Virginia Beach,51810
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Essex,51057
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Gloucester,51073
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,King and Queen,51097
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,King William,51101
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Lancaster,51103
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Mathews,51115
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Middlesex,51119
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Northumberland,51133
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Richmond County,51159
2020-08-05,Three Rivers,246,22,256,22,0.08943,0.08594,0.07294,Westmoreland,51193
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Albemarle,51003
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Charlottesville,51540
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Fluvanna,51065
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Greene,51079
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Louisa,51109
2020-08-05,Thomas Jefferson,561,35,593,37,0.06239,0.06239,0.05128,Nelson,51125
2020-08-05,Southside,255,13,269,15,0.05098,0.05576,0.06288,Brunswick,51025
2020-08-05,Southside,255,13,269,15,0.05098,0.05576,0.06288,Halifax,51083
2020-08-05,Southside,255,13,269,15,0.05098,0.05576,0.06288,Mecklenburg,51117
2020-08-05,Roanoke,213,9,239,10,0.04225,0.04184,0.05108,Roanoke City,51770
2020-08-05,Richmond,357,21,375,21,0.05882,0.056,0.0654,Richmond City,51760
2020-08-05,Rappahannock Rapidan,241,17,272,24,0.07054,0.08824,0.0629,Culpeper,51047
2020-08-05,Rappahannock Rapidan,241,17,272,24,0.07054,0.08824,0.0629,Fauquier,51061
2020-08-05,Rappahannock Rapidan,241,17,272,24,0.07054,0.08824,0.0629,Madison,51113
2020-08-05,Rappahannock Rapidan,241,17,272,24,0.07054,0.08824,0.0629,Orange,51137
2020-08-05,Rappahannock Rapidan,241,17,272,24,0.07054,0.08824,0.0629,Rappahannock,51157
2020-08-05,Western Tidewater,557,57,565,57,0.10233,0.10088,0.13987,Franklin City,51620
2020-08-05,Western Tidewater,557,57,565,57,0.10233,0.10088,0.13987,Isle of Wight,51093
2020-08-05,Western Tidewater,557,57,565,57,0.10233,0.10088,0.13987,Southampton,51175
2020-08-05,Western Tidewater,557,57,565,57,0.10233,0.10088,0.13987,Suffolk,51800
2020-08-05,Prince William,801,71,903,95,0.08864,0.1052,0.08399,Manassas City,51683
2020-08-05,Prince William,801,71,903,95,0.08864,0.1052,0.08399,Manassas Park,51685
2020-08-05,Prince William,801,71,903,95,0.08864,0.1052,0.08399,Prince William,51153
2020-08-05,Portsmouth,474,31,477,32,0.0654,0.06709,0.09152,Portsmouth,51740
2020-08-05,Pittsylvania-Danville,277,33,282,33,0.11913,0.11702,0.1429,Danville,51590
2020-08-05,Pittsylvania-Danville,277,33,282,33,0.11913,0.11702,0.1429,Pittsylvania,51143
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Amelia,51007
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Buckingham,51029
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Charlotte,51037
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Cumberland,51049
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Lunenburg,51111
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Nottoway,51135
2020-08-05,Piedmont,162,9,193,27,0.05556,0.1399,0.06778,Prince Edward,51147
2020-08-05,Peninsula,685,65,710,66,0.09489,0.09296,0.10542,James City,51095
2020-08-05,Peninsula,685,65,710,66,0.09489,0.09296,0.10542,Newport News,51700
2020-08-05,Peninsula,685,65,710,66,0.09489,0.09296,0.10542,Poquoson,51735
2020-08-05,Peninsula,685,65,710,66,0.09489,0.09296,0.10542,Williamsburg,51830
2020-08-05,Peninsula,685,65,710,66,0.09489,0.09296,0.10542,York,51199
2020-08-05,Norfolk,840,75,856,77,0.08929,0.08995,0.10597,Norfolk,51710
2020-08-05,New River,350,18,369,18,0.05143,0.04878,0.04508,Floyd,51063
2020-08-05,New River,350,18,369,18,0.05143,0.04878,0.04508,Giles,51071
2020-08-05,New River,350,18,369,18,0.05143,0.04878,0.04508,Montgomery,51121
2020-08-05,New River,350,18,369,18,0.05143,0.04878,0.04508,Pulaski,51155
2020-08-05,New River,350,18,369,18,0.05143,0.04878,0.04508,Radford,51750
2020-08-06,Lenowisco,77,16,78,16,0.20779,0.20513,0.15679,Lee,51105
2020-08-06,Lenowisco,77,16,78,16,0.20779,0.20513,0.15679,Norton,51720
2020-08-06,Lenowisco,77,16,78,16,0.20779,0.20513,0.15679,Scott,51169
2020-08-06,Lenowisco,77,16,78,16,0.20779,0.20513,0.15679,Wise,51195
2020-08-06,Henrico,536,42,551,48,0.07836,0.08711,0.06967,Henrico,51087
2020-08-06,Hampton,254,31,256,31,0.12205,0.12109,0.09821,Hampton,51650
2020-08-06,Fairfax,2063,95,2266,122,0.04605,0.05384,0.04779,Fairfax,51059
2020-08-06,Fairfax,2063,95,2266,122,0.04605,0.05384,0.04779,Fairfax City,51600
2020-08-06,Fairfax,2063,95,2266,122,0.04605,0.05384,0.04779,Falls Church,51610
2020-08-06,Eastern Shore,110,4,110,4,0.03636,0.03636,0.05077,Accomack,51001
2020-08-06,Eastern Shore,110,4,110,4,0.03636,0.03636,0.05077,Northampton,51131
2020-08-06,Cumberland Plateau,130,9,133,10,0.06923,0.07519,0.07024,Buchanan,51027
2020-08-06,Cumberland Plateau,130,9,133,10,0.06923,0.07519,0.07024,Dickenson,51051
2020-08-06,Cumberland Plateau,130,9,133,10,0.06923,0.07519,0.07024,Russell,51167
2020-08-06,Cumberland Plateau,130,9,133,10,0.06923,0.07519,0.07024,Tazewell,51185
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Dinwiddie,51053
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Emporia,51595
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Greensville,51081
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Hopewell,51670
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Petersburg,51730
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Prince George,51149
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Surry,51181
2020-08-06,Crater,484,44,487,44,0.09091,0.09035,0.11273,Sussex,51183
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.06733,Amherst,51009
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.06733,Appomattox,51011
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.06733,Bedford,51019
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.06733,Campbell,51031
2020-08-06,Central Virginia,1002,50,1008,50,0.0499,0.0496,0.06733,Lynchburg,51680
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0769,Chesterfield,51041
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0769,Colonial Heights,51570
2020-08-06,Chesterfield,677,61,720,71,0.0901,0.09861,0.0769,Powhatan,51145
2020-08-06,Chesapeake,516,86,527,86,0.16667,0.16319,0.1321,Chesapeake,51550
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.02977,Clarke,51043
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.02977,Frederick,51069
2020-08-06,Lord Fairfax,291,11,306,14,0.0378,0.04575,0.02977,Page,51139
